ID	LD2169	LD2170	LD2171	LD2243	LD2244	LD2245	LD2162	LD2163	LD2164	LD2214	LD2215	LD2166	LD2157	LD2158	LD2223	LD2225
Q99NB9	-0.320094029	0.445728685	-2.393441389	-0.410273751	1.476233928	-0.739465066	0.525603291	0.123912672	-0.521707092	0.742308199	-0.341030691	0.090313346	-0.386613622	1.207479327	1.062132474	-0.638310174
Q99NH0	1.234925585	0.912933915	1.594530188	-0.174358352	1.557128453	0.108359813	-0.390368584	-1.281956308	-0.945042961	-0.083004128	0.006784081	0.291522941	-1.081642404	-1.052646813	-0.294769684	-0.199349968
Q99NH2	-0.135559549	0.378911507	-1.439260351	-0.514490215	2.097492278	-0.333829544	0.3292321	-0.25237291	0.398531326	-0.679992672	-0.226407485	0.381435858	-0.049247619	0.279055257	-0.606152677	0.085017256
Q99P27	0.235115404	1.106979722	-1.230352363	0.139878353	0.704766725	-0.114663205	-0.352198718	0.640233716	0.509720465	-2.266929335	0.26037023	1.053596758	-0.040744094	0.434094233	-0.441886862	-0.845952447
Q99P30	0.19078231	0.132322988	0.871210781	0.396611637	1.788131436	-0.256741025	-1.359940435	-0.280116815	-0.695542964	-1.462995241	-0.070523534	-0.536031225	-0.576233422	0.627037538	1.543467793	-0.504419143
Q99P72	-0.121373192	0.775917687	-0.646581693	-0.808611583	-1.192244513	-0.053650484	1.006374127	-0.034535092	1.143171407	1.277635236	-0.797372347	0.203072054	-0.82976747	-0.888971814	-0.587953028	1.592006053
Q99P88	-0.495265704	1.329701444	-1.303986902	0.409943624	1.031440079	-1.36861542	-0.305053562	0.867356272	1.301187143	-0.831878885	-1.033455056	-0.306339682	-0.149049561	0.317933495	0.040320142	0.313942935
Q99P91	-1.704118546	-0.249394615	0.414851472	-0.733294668	-1.33634837	0.730686516	0.190822462	-0.098061518	-0.993227173	1.480872313	-0.394108505	0.553236283	0.554055347	0.166723987	0.460509764	1.160977929
Q99PG0	-0.699437272	0.828043835	1.6797416	0.310142044	0.382647029	0.470564324	-1.605821869	-0.101938934	-2.034690548	-0.011449275	0.94791076	-0.620647698	-0.496633277	0.587685288	0.703284284	-0.374782722
Q99PG2	0.509172021	-2.259312617	-0.362786191	0.596204243	-1.69214832	0.664746457	-0.10293441	0.568629391	0.933075098	-0.308813218	-0.506554015	0.611426379	0.323561209	-0.287196851	0.202090583	0.953155687
Q99PL5	-0.575008899	-1.105235375	0.856376794	0.152601713	2.342821949	0.277568338	0.15461502	0.412912299	-0.26072124	0.753930836	0.415759926	-0.89153667	-0.640257866	-0.946941977	-0.417520622	-0.711187909
Q99PL7	0.676441768	-0.71196399	0.300640198	-0.226375729	1.30104974	-0.436495488	-0.805555447	-0.311584688	-0.199522887	0.814943885	0.136822554	-1.182812662	-1.229691231	-1.066040593	1.43402592	1.336482429
Q99PP2	-0.733958819	1.793953243	-1.530061401	-0.992454167	1.084617364	0.590376933	0.75838348	0.747001659	0.058251135	0.392680361	-0.660286858	0.804158419	-1.320430968	-0.328938363	-0.515466967	-0.098453038
Q99PQ2-2	-0.04843151	0.09811013	-0.581188856	0.069240712	1.18121809	0.813992959	-1.849084606	0.406322167	-0.495242627	0.527556208	1.022998618	0.153466633	1.222527719	-0.134147738	-0.677921276	-1.833653106
Q99PT1	0.332960387	0.864384379	-1.125380852	-0.250154522	-0.947529448	0.34989655	1.007888956	0.547795231	1.164402718	1.033930329	-0.828930297	0.617432772	-0.785366765	-1.14245274	-1.450218952	0.734166378
Q99PU8	0.51031712	-0.571846425	-0.684418638	0.430967204	0.046474351	-0.543077348	0.34194272	-0.758566848	0.154537783	-0.758272949	-1.293790983	-0.86150693	1.731618726	-0.282099089	0.274039868	2.115828227
Q99PV0	-0.869518107	0.093033309	-1.967603452	0.155863169	1.999789567	-0.753630029	0.843731834	-0.411193145	-0.044859812	-0.403540367	0.066316703	0.364123818	1.100456933	-0.294311645	0.7333544	-0.716804977
Q99PW4	-0.33965007	0.719612723	-1.7003504	0.930078259	0.216767645	-0.890510499	0.439185253	0.772846006	0.581678912	-1.677712646	-1.452875786	0.611785809	0.965031721	-0.200663656	0.779669357	0.290008594
Q9BCZ4	-0.501733982	-1.460414125	0.369684842	0.573189874	0.621029996	-0.261284936	-1.175160175	-0.485466244	0.055644141	-0.91558858	-0.468382628	1.397201314	0.120754153	0.708399536	0.538548711	0.409386972
Q9CPN7	-0.532713157	1.178834121	-0.435066159	-0.519105874	1.408590222	0.659205064	-0.026379069	0.281582621	-0.257969318	0.424618661	0.924739331	-0.1325343	-2.122575214	-1.410740926	0.092476034	0.284103297
Q9CPP6	-0.884666394	0.465705461	1.620391595	0.593195082	0.094401054	0.930109054	-0.634910243	-0.269490543	-0.71986199	0.29440794	1.242554525	-1.675233158	-0.319817368	0.177570091	-0.458684918	-0.716787599
Q9CPQ1	-0.860539167	0.385187862	0.904711992	-0.157974081	1.327716979	0.737691592	-0.944264021	0.168602361	-1.021000017	-0.030975894	1.257450489	-1.498317768	-0.342838841	-0.438725703	1.408564201	-1.018620442
Q9CPQ3	0.93710347	-0.758378295	-0.437486627	1.228221376	-1.028278875	-0.006586928	-2.049713112	0.165081367	1.373560638	0.79225217	-0.293601927	-0.206266471	-0.151997531	0.204872352	0.356384521	-0.353084496
Q9CPQ8	0.195007742	-0.747188965	1.47170222	0.437844705	-1.592262017	0.028070716	-0.381837074	-0.644412301	-0.284766528	0.789361649	-0.477824802	-1.26983442	1.613437142	1.305765161	-0.366714385	0.017942494
Q9CPQ9	1.067597548	-0.575395106	0.275953198	-0.055122914	0.578216057	-0.229448489	-0.458793991	0.504295087	-0.122116614	1.144336683	-1.168020025	-0.666599704	1.070176112	0.152763785	-0.214317854	-0.820554405
Q9CPR4	-0.214632558	-0.887590096	1.272753102	0.078798113	2.333786302	0.802749662	-0.624222138	0.501732109	-0.494362587	0.203973322	-0.317037516	-0.905101163	-0.630493269	-0.30267419	-0.472315142	-0.571491332
Q9CPR5	0.016774384	-0.255377993	-0.947615617	0.92334199	0.57856725	-0.538128043	0.193601989	-0.640636687	1.699744739	-1.007633073	-0.90878545	-0.414369725	0.297347344	-0.099338803	0.771822143	0.077477862
Q9CPT3	0.906157292	0.294325144	0.079427028	-0.63354193	-0.574591935	1.258672583	0.040470137	0.914288553	-0.881958716	-2.209123462	0.577339278	1.084296801	0.539207785	-0.431458994	-0.645290655	-0.12823038
Q9CPT4	0.374027936	0.795980804	-0.029415575	-0.285823196	0.976993585	-2.018828606	0.635889676	-0.433065483	0.025588157	1.241368225	-0.541866445	-0.970766824	0.051182419	-0.075441361	-0.038949815	0.453852404
Q9CPT5	0.537324536	0.119199408	-2.112097341	0.400662041	1.34288496	-0.677676407	0.881704407	0.560942373	-0.267196293	-1.782038688	-0.377684896	0.199144623	0.927934181	0.121842386	0.574124402	-0.51198441
Q9CPU0	-0.097434372	-1.081624398	0.770309661	0.518752441	0.192283622	0.571847236	-1.434639168	0.573212284	-0.872607501	-1.572701895	0.516578428	0.764911298	0.604285405	1.249109361	0.064632814	-0.984691989
Q9CPV4	-0.968317422	-0.101654469	0.231159381	-0.432612137	0.085031664	1.638527414	-0.977928831	1.348880575	-0.129964902	-0.254231499	1.055295763	1.007128547	-0.435124586	0.154449238	-0.491293467	-1.83538096
Q9CPW4	0.362218341	-1.605968638	0.081705631	-1.063573424	-0.568443681	1.092733637	0.010707726	0.467504553	0.493733804	1.156841627	0.344020834	0.629593926	-1.261806387	-0.976348555	-0.646435771	1.332249642
Q9CPX4	-0.136343486	0.477882202	-0.942165882	1.379318324	1.540384581	-0.178929181	-0.445699462	0.522573165	-0.031955245	-1.413835634	-0.981260914	1.063166199	0.424774633	0.489831709	-0.530897755	-1.366517178
Q9CPX6	0.942732132	-0.538263434	-0.551130844	1.211019012	0.470158896	-0.789393208	-0.420637739	-0.36862487	0.343294335	-0.9439147	-1.603683002	-0.696001753	1.952616676	-0.2905878	0.067783511	1.118467667
Q9CPY7	-0.099654699	0.574862346	0.756965207	0.643652517	0.505519403	0.862789331	-1.911509815	0.412253452	-0.968352053	-1.567043279	0.398003713	-0.166841712	0.462798512	1.007480931	0.178267198	-1.254846115
Q9CQ00	0.931454782	0.627883741	-0.435808289	-0.212536826	0.651433663	-0.412875548	-0.382580765	-0.08346616	-1.062005693	-0.491966356	-0.228795863	-0.124348866	1.213571673	0.430962897	0.773370342	-0.828231308
Q9CQ02	0.917370945	0.187689756	-0.742206623	0.132049667	-0.679518999	0.730612972	0.303406203	-1.189743418	0.312984148	-0.327208946	-0.055657883	-1.152705643	1.00437067	-0.439128449	-0.893409919	1.588256789
Q9CQ06	-1.192604814	-0.009218237	0.204130872	0.215059763	1.372313198	-0.544095642	-0.117070536	-0.792000833	0.550263126	0.734294917	0.89430524	-0.996193113	-0.142201526	0.081723588	-0.07775609	-0.579192567
Q9CQ10	2.414536116	0.038082079	-0.494043604	0.657029773	-0.111812667	0.838072472	-1.327059955	0.155971	-0.587176965	-1.716612157	-0.294604565	0.529605845	-0.225098173	-0.539425226	0.218112052	0.395105047
Q9CQ19	0.341788261	-0.53454508	-0.908267221	-0.698988863	-0.78713686	0.056670715	1.43064764	0.563728564	0.848158293	1.244589908	-0.429189232	1.150468449	-0.811294707	-1.086407614	-1.1470744	0.928691826
Q9CQ22	-1.323592574	0.667444967	-0.435017663	-0.46074383	-1.376652355	-0.042725895	0.499350503	-0.297618098	-0.904277143	0.527000278	-0.319758485	0.051243266	-0.785349624	0.513551632	1.365502804	2.283438013
Q9CQ40	-0.818249086	-0.237405543	0.728617548	-1.710421868	0.607894789	0.469146373	-0.149468538	-1.22802852	-0.425280947	1.08014011	0.84077207	-1.147546359	-0.025346853	0.037046652	0.578903867	1.185905158
Q9CQ45	0.120391436	-1.313448498	-0.88065581	0.195664128	-1.082773476	-0.2876484	1.055046654	-0.09474236	1.697321201	1.312944606	-1.543139892	0.517851729	-0.320302953	-0.37187781	0.120951294	0.909634951
Q9CQ48	0.938502298	-1.252873227	-1.269385477	0.072506543	0.02763768	0.793220651	0.783733306	1.196345724	1.254452154	-1.121827575	-0.757631514	0.981259922	-0.527048197	-0.411817001	-0.752603354	-0.145303962
Q9CQ54	-1.68586781	0.266899539	0.690511384	-0.162808374	-0.004728325	0.378157207	-1.039182445	-0.704567068	-1.156949521	1.291759455	1.379258779	-0.930900403	0.300867507	0.68936488	0.686837021	-0.20200459
Q9CQ60	0.390623079	0.589764544	0.371441671	0.005454685	-0.748785123	1.817180967	-1.538683921	1.040648048	-0.484924543	-1.165950813	-1.000745793	0.938990212	0.91292888	0.162518865	-1.057117485	-0.12869523
Q9CQ62	-1.462958048	0.374193577	1.769149103	0.565198712	-1.707057291	0.409180131	-0.734860142	-0.35945589	-0.581679957	0.570773027	0.608875802	-0.514515231	0.144993409	1.395242004	-0.243239762	-0.333962008
Q9CQ65	0.252407856	0.766333361	-1.2023126	-0.1561917	-0.495802437	-0.102945132	-0.24464516	1.063561529	-0.102685159	0.799816481	0.074202186	0.36637999	-0.1143944	0.186942908	0.684729565	-1.243892237
Q9CQ69	-1.311859395	0.90737303	1.378836037	0.533816993	0.425720772	0.374177061	-1.012513715	-0.675247867	-1.038983456	0.515206177	1.160395133	-1.070401672	-0.747018118	0.455353571	0.677863287	-0.763302736
Q9CQ73	0.224872952	0.609000821	-1.538725588	0.45732488	1.339270375	-1.82534429	0.166908929	0.103102428	0.866544906	-0.716626212	0.510717823	1.145044768	-0.424618759	0.18154089	-0.169486185	-1.021308912
Q9CQ75	0.302284671	-0.611613708	0.983898606	-0.560245283	-0.283378975	1.272481784	-1.227029418	-0.540074204	-0.655319561	1.071851756	1.446439896	-1.420215542	1.213814023	-0.162421988	-0.533931454	-0.431499388
Q9CQ80	1.853070871	-0.033103766	-0.755659521	0.64161744	0.247565018	-0.816664391	0.190190594	-0.002729567	0.647181985	-0.395724656	-1.559332634	0.174149141	1.332952794	0.406443149	-1.301557107	-0.434355589
Q9CQ86	0.252841071	-1.358320573	-2.065297994	1.031318732	0.32552664	0.152585887	0.230070282	0.683261523	0.581879606	-0.032268667	-0.485241585	1.285989273	-0.405841229	0.385045714	0.460971448	-1.235521248
Q9CQ88	-0.411817511	1.295448714	-0.502859912	-0.483750809	0.937150031	-0.077374974	-0.379042454	1.107800164	0.565907192	-1.653633693	1.245398303	1.117696245	-0.35494309	-0.312741556	-0.768414158	-1.434899088
Q9CQ89	-0.101465448	-0.875288885	0.050178161	-0.451228611	-1.841288593	-0.946748259	0.687336594	0.761111188	0.58837091	-0.084473586	-0.736639584	-0.251388927	1.253493481	0.348669121	0.36262476	1.437277961
Q9CQ91	-0.902343397	1.864392533	-0.686069701	-0.117474668	0.381135576	-1.124190338	-0.391610655	0.573921205	-1.191434417	-0.545655999	0.931387125	-0.274483411	0.211907268	0.657300196	1.358056788	-0.561848412
Q9CQ92	-0.271200189	0.230222053	2.566472383	-0.915985236	-0.642130555	0.082860088	-0.163220598	-0.482420971	-0.177919807	0.074528761	-0.469748813	-0.507011011	-0.270456629	0.323199818	0.583322318	0.426613867
Q9CQA3	-1.300223832	0.95495962	0.689476961	0.194655844	0.073280817	0.797543252	-1.486022492	-0.299929948	-1.445108888	-0.078059968	1.34144999	-0.003583381	-0.67892303	0.449171534	1.281569991	-0.635030883
Q9CQA9	0.656471985	0.203964487	-0.578505674	-0.711393495	0.3628151	0.283033232	0.492316836	0.700752543	-0.909927809	-2.406033692	0.229117027	1.078200006	-0.812359431	0.739659682	-0.416469835	0.906501964
Q9CQB5	0.049501942	-1.237780679	1.140749849	0.316036806	-1.445909547	0.368591462	-0.342785209	-0.472499696	-0.420727617	0.663044459	-0.536820137	-1.533562325	1.593418316	0.360490154	-0.033635922	1.455109815
Q9CQC6	-0.045580387	0.59297523	0.824919416	0.226142658	-0.196371157	-0.041968786	-0.016405275	-0.646508777	-0.273753402	-0.398280194	-1.600983639	-1.247415273	1.669965103	-0.344384191	-0.602928052	2.109395366
Q9CQC7	0.097467445	1.688511095	0.746970453	-0.249339824	1.503047277	-0.155040784	-0.960482865	-0.951459638	-0.653291479	0.076312253	1.016259085	-1.660889889	-0.165444419	0.358567418	0.411051239	-1.173220886
Q9CQC9	-0.704984968	1.921766738	1.150676036	-0.623722481	1.481233516	0.884470302	-1.432021343	-0.904770619	-0.876016357	-0.139661627	-0.303944661	-0.518659673	-0.154105328	0.445955094	-0.433810711	0.062729122
Q9CQD1	-1.210546688	1.57889336	0.155612871	-1.130724282	0.513199536	1.383655011	0.102699655	-0.129936652	-0.288960776	0.374920504	1.203802936	-0.033208595	-1.507311069	-1.114217516	-0.205651971	0.179959185
Q9CQE1	-0.915509956	1.24084966	2.153363564	-0.035228935	-0.391388082	0.344828989	-0.422317111	-0.593267708	-1.276528801	-0.042674937	1.664834891	-0.553392052	0.173541392	-0.135048704	-0.794350557	-0.373400262
Q9CQE3	0.255651394	0.468556243	0.33705431	2.015410033	0.03238391	0.679024441	-0.555642097	-0.2635334	-0.288714531	-1.101411257	-0.133805211	-0.854850488	-0.031600044	0.301243876	-0.480211891	-0.447499739
Q9CQE8	-2.070618093	0.399058198	-0.377597142	-0.92380045	-0.633037755	1.228739617	-0.46203693	-0.354687808	-0.400920978	1.055841213	-0.862150618	1.138014596	0.722222761	0.36268983	1.087231381	0.223336779
Q9CQF0	-0.564934556	2.333424676	0.201749127	0.4520073	-0.088052949	-0.079711559	-1.278337045	-0.300412305	-0.130370155	0.195225695	-0.910619323	-1.170745291	-0.26463725	-0.661495625	1.06935827	1.268221407
Q9CQF3	-0.121501765	0.635054329	-2.095109513	-1.217727516	-0.774149382	0.412000494	0.663047242	0.689769878	-0.642881099	0.909290267	1.007329567	0.775145797	-0.372998272	0.253352191	0.574721446	-0.471554498
Q9CQF9	-0.516237591	0.705589411	-0.137781697	-0.24640512	-0.749839942	-0.047080473	0.783898638	-0.0829332	0.42863662	1.897049986	-1.02459768	-1.430434615	0.428594895	-0.840335346	-0.281217143	1.299831189
Q9CQG1-2	0.546387811	0.632224636	-0.384600443	0.354560569	1.005240551	-1.526261627	-1.124845772	-1.428895005	1.035695794	0.026548146	-0.239457147	-0.800706276	0.759929658	-0.088598018	0.234250919	0.786327289
Q9CQG2	0.486409174	0.391111182	-1.993238864	0.417826866	0.381800915	-1.05547036	0.152881103	-0.444500756	1.270756515	-1.184980827	0.125503232	0.330529714	0.164564715	0.253891112	0.124362134	0.215017667
Q9CQH3	-0.519236999	1.067218807	0.421488663	0.250693789	-0.004348688	0.796791441	-1.139917036	0.140155055	-0.971692155	-0.444241292	1.888831275	-1.252460278	-0.0694376	0.138363464	0.894080873	-1.299768205
Q9CQH7	-0.039644936	-1.977240282	-1.15856638	0.749795529	0.589209948	-0.455594367	0.425694479	1.152431825	1.062949697	-0.54674918	-0.498553038	1.048236772	-0.603904839	-0.072736632	0.337784605	-0.276847253
Q9CQI3	-0.06629397	-1.319220175	-0.949533612	-0.372087799	-0.764969101	-0.043557642	1.819708604	-0.153551711	1.624751362	1.293355316	-0.497035069	0.605864403	-0.138429497	-0.103471852	-1.415930238	0.350270863
Q9CQI6	0.671684818	0.347316811	-0.767545257	-0.607784229	-0.919543359	0.39249132	0.853435736	0.520817812	1.386229111	1.224962375	-0.68359045	0.433478766	-0.553053539	-1.158597984	-1.727120085	0.685801409
Q9CQI7	-0.007006879	1.394391112	-0.619629527	-2.015654166	-0.004895372	-0.182000071	0.710352011	-1.375556164	-0.698816722	0.571899582	1.220837334	-0.175528094	0.742619691	0.802790992	-0.214561808	-0.036310557
Q9CQJ6	-0.347358978	0.540170517	-0.792643184	0.617359216	1.02025374	0.709544372	-0.352633003	0.265670156	1.299039995	-0.433033048	-0.250187108	1.256593554	-1.234410866	-0.389524709	-0.663974699	-1.50777035
Q9CQJ8	1.296271579	0.247070874	0.173476196	1.361968806	0.29160842	-1.393302801	-1.295794151	-0.518774884	0.859307931	1.20010531	-0.38168146	-1.57262163	-0.259654458	0.451009296	0.079180993	-0.631325373
Q9CQK7	1.118889232	-0.760390874	-0.515752361	-0.732245584	-0.995370496	-0.278342005	0.605606737	1.509180664	0.607796948	-0.863913684	-0.271091065	0.056659106	0.192759709	-0.863081247	0.721263391	0.830020557
Q9CQL1	-1.410903618	0.872617573	1.009783526	-0.299081138	0.520593344	0.480296836	-0.196051567	-0.721583373	-0.795660862	1.263688695	-0.912600125	0.437268905	-1.822228211	1.160992797	0.621475553	-0.212483656
Q9CQL5	0.962290748	0.642421656	-1.9611962	0.844020139	1.068482819	0.127559272	0.524461192	-0.906741882	-0.118056046	-0.61056295	0.470599467	-0.361263202	-0.265154566	-1.007943581	-0.046214716	0.281905034
Q9CQM5	0.285591424	-1.754203779	1.214792794	-0.078570719	-2.155142241	0.770094045	-0.385327265	-0.007523596	0.61086338	1.307702902	-0.331404861	0.359968582	-0.202393563	-0.166432926	0.129897024	0.49916715
Q9CQM9	-0.268368195	0.096351919	-0.606186757	0.387451371	-0.19993677	1.785163124	-0.578283189	0.89599422	0.461277538	-1.016354881	0.190680749	0.710259871	-0.942196541	0.116153816	-0.573125886	-0.817751082
Q9CQN1	-0.985250016	-0.383043	1.526805575	0.74669637	0.256282864	0.288754997	-1.631616758	-0.172466367	-1.618933825	0.159991336	0.825886422	-0.774245063	0.19381674	0.554749827	1.364048049	-0.472942733
Q9CQN7	1.034505147	0.355122427	-0.317191568	-0.3919332	0.139657048	-1.190176655	-0.476763049	1.613250748	-0.357007367	-0.369168408	1.076165499	-0.464765073	-0.307159695	0.398810854	0.769763438	-1.203991354
Q9CQQ8	0.139256678	0.385311136	-0.239102557	1.110957048	0.062990947	-0.16972028	0.554294825	0.122638512	1.633966673	-1.009377105	-1.19601096	0.144626774	-1.936008008	0.086681731	0.239535204	-0.155590853
Q9CQR2	0.050924445	-0.562130986	-0.093880403	0.440121919	2.182841494	-0.032086759	-0.308426849	0.745102463	-0.245550444	-0.721613438	-0.172454355	-0.429504549	-0.425198875	-0.104984776	-0.660654457	0.069769966
Q9CQR6	-0.105655702	-2.217244228	-0.475721239	0.009094331	-0.398041903	0.97080979	0.052786052	-1.082852558	-0.23935075	-0.046091812	0.192168472	0.410833178	1.385393805	0.19235659	0.338609099	0.662809879
Q9CQS8	-0.806857748	1.551365552	1.126763957	-0.559736573	1.417495571	-0.264466204	-0.362772409	-1.037966333	-0.619470376	1.624000469	0.442453444	-1.127867298	-0.682608712	-0.564238629	-0.487477276	0.325575066
Q9CQT1	1.485480516	0.14261524	-0.993632977	0.027253436	1.60175488	-0.685335111	0.20859554	0.177987106	0.492685231	-0.75173686	-1.652942104	0.362784801	0.748660366	0.749194742	-0.966377197	-0.895293189
Q9CQT9	0.827476172	-1.635171353	0.412688513	-0.916694683	-1.88016662	0.909870038	0.502192242	-0.418534078	-0.434094915	0.690720062	0.727659763	-0.457400012	1.37027041	0.224350764	-0.284959743	0.462876613
Q9CQU0	-0.604861175	-1.6458438	1.478532623	0.616622927	-1.375083879	0.736400304	-0.079922547	-0.506692728	0.219250385	1.587751749	-0.030784254	-0.40443617	-0.934737962	0.035129105	0.158230978	0.568972868
Q9CQU3	0.400763492	1.819326361	0.197560145	-0.48258372	0.493731482	-1.313236896	0.733496598	-0.306192654	0.16085747	-0.332147719	-0.601288118	0.081163118	-0.459037038	-0.362374706	-0.079550613	0.41149393
Q9CQV1	-0.561915038	-0.340700432	-0.215041319	0.438967722	-0.168850384	-0.615943849	-0.315339403	-0.868546988	-0.32612411	0.109051816	-0.008051806	-0.935278765	0.607421839	0.216887817	3.004925896	-0.022259074
Q9CQV4	0.698802811	-1.088623162	2.176735341	0.37298777	-0.404825316	-0.43111135	0.067291026	-0.520891516	0.887902058	-0.338683806	-1.069633875	-1.449821682	0.26561242	-0.21015656	0.936539398	0.27652467
Q9CQV7	-0.642320712	1.012535682	0.419114597	-0.040651546	0.084368421	0.962133427	-1.18549964	-1.110339471	-0.313690624	-0.178098535	0.809962424	-1.356029645	0.459273881	0.61658695	0.185146557	-0.131222908
Q9CQV8	0.872706499	1.06245783	-1.388368465	0.540742472	0.309054525	0.58707682	0.557963195	0.608369867	1.147278176	-0.973198111	-0.640247841	1.082986519	-1.586902874	-0.559535285	-0.799082247	-0.925717347
Q9CQW0	0.845784368	0.491736704	-2.023574703	0.626110703	-0.078475481	-1.248312636	0.287076385	1.472996145	0.792614112	-1.001260438	-0.809606918	0.744560873	0.456511072	0.330173814	-0.392806051	-0.369410322
Q9CQW1	0.812970609	1.711910542	-0.387279857	1.091315015	1.096659612	-0.437358427	-0.94142354	-0.682223145	0.601153447	-1.0739893	0.06725422	-0.52087764	-1.133471361	0.026224792	0.428802502	-0.888389099
Q9CQW2	-1.034677866	1.329788558	-0.85568058	-0.37291085	-0.722337914	-0.536521932	1.132736305	0.705877207	0.435525399	1.58570185	-0.528824476	0.108654116	-0.64647324	0.275395291	-0.365903459	-0.156275669
Q9CQX2	0.618280386	2.039558836	-1.477291633	0.612398194	0.2944569	-1.822191498	0.185267166	0.055487955	0.359447241	-0.900587249	-0.550526187	0.71274625	-0.623744954	0.299677539	0.087767975	0.213843871
Q9CQX8	0.212131249	0.289981946	-0.855808985	0.523995748	0.181350963	-1.472083643	0.992005036	-0.395134113	-0.374277132	0.707943502	-0.250312705	-0.248863942	1.243460082	0.315862249	0.250697358	-0.773142611
Q9CQY5	0.425762288	0.71975123	-1.388058966	0.418962212	0.395506385	-1.906906102	0.534188987	-0.213617338	0.934915817	-0.192632635	-1.401892158	0.968853059	0.301019238	0.236960679	0.134379193	0.096053003
Q9CQY6	1.342324091	0.170883524	-1.584932261	-0.429794448	0.252341428	-1.79000681	-0.091194832	-0.346735209	0.099328949	-0.297094667	-0.31298381	0.574538145	1.116326139	1.365795358	0.517793126	-0.405901804
Q9CQZ0	0.678156138	1.412951181	-0.713094937	1.074663043	0.716040311	-1.537481234	-0.402426711	0.515460777	-0.0504	-1.708888614	-0.478656709	-0.177406507	0.652569172	0.969492613	0.138615793	-1.039688906
Q9CQZ1	1.067935654	-2.693045615	0.023189125	0.518655672	-1.286638264	0.059791212	0.758107156	0.382586785	0.874956884	0.48009313	-0.202308189	0.135015591	0.040610788	-0.084564107	-0.743520468	0.522724418
Q9CQZ5	-0.624236578	0.904947293	1.567419603	-0.017435214	-0.196909429	-0.405458348	-1.421792097	-0.840442747	-0.580463247	0.65228775	1.23893524	-1.634619588	0.320293137	0.836649004	0.673962736	-0.552591184
Q9CQZ6	-0.701515738	1.978904014	0.770109639	-0.238946199	1.511927394	0.110624133	-0.809568736	0.45479876	-0.703145304	0.308879305	1.070191854	-0.818629774	-1.571038837	-0.593117862	-0.324693501	-0.533636633
Q9CR00	0.11194384	-1.829634729	-0.689015849	0.562533362	-1.022860605	0.524982351	-0.521645261	1.978928042	0.695481227	-0.36743581	-0.731344381	0.214799375	1.065622176	0.762872195	-0.4576118	-0.442953375
Q9CR09	-0.395247624	-0.270299359	2.107257867	-0.362454235	-0.573827878	1.433711971	-1.072532086	-0.71228442	-0.727957452	0.921679369	0.878634029	-1.332090163	0.216005728	-0.268411101	-0.230246896	0.264796261
Q9CR16	-1.176776855	0.420358796	0.261737692	0.490445309	0.502429411	0.838523739	-1.219707818	-0.81174751	-0.118252957	-0.668513701	0.490934674	0.098710039	0.122262971	0.83008333	0.538435378	-0.946970101
Q9CR20	-1.524903075	0.240205628	0.960147143	-0.207872	-0.998439663	0.5904985	-0.126087937	-0.838633829	0.282894587	1.849977924	-0.25178346	-0.6266912	-0.422516336	1.130671444	-0.761891781	0.479372295
Q9CR21	0.033628288	-2.632945058	1.348078965	0.282037687	-1.66655431	0.561016765	0.043521783	0.193793663	-0.437349521	0.677045557	0.41549497	-0.28693661	0.462522752	0.476719275	0.217504275	0.250957004
Q9CR24	0.24559074	-0.23543039	-1.846859937	0.172348734	0.53430696	0.26684636	-0.234923894	-1.071072031	-0.839124883	-0.738036421	1.378130378	0.881353605	0.751183002	0.426682261	1.03058105	-0.914047799
Q9CR26	0.253732744	-0.754909673	-0.439144859	0.057003667	-1.686775923	-0.498576447	0.892412353	0.705352786	0.430362258	1.256335819	-0.389422522	-0.104566921	0.29450936	-0.056535315	-0.01482824	0.177831843
Q9CR41	0.514682951	-1.397659363	0.025339448	0.495015914	-0.062709079	-0.509915156	-0.18617373	0.629246867	-0.329190428	0.323506686	0.204273502	1.542992243	-0.645797802	-0.995601052	1.240642726	-0.457561808
Q9CR51	0.515573463	-1.410512762	-0.472392538	0.26800992	-1.005113123	0.402558613	0.493352804	0.377142746	1.247145901	1.67020217	-0.768417143	-0.310165343	0.487140349	-1.575130916	-0.132273199	0.315829455
Q9CR57	-1.427483877	0.782270026	1.428660965	-0.496832613	1.881492514	0.387571237	-0.837609652	-0.165827093	-1.380628768	0.902439839	0.580212163	-0.37606229	-0.342903348	-0.418824498	-0.626273667	0.016919619
Q9CR59	-0.442499869	-0.038356687	1.453947039	1.124816688	-0.900269865	1.34763003	-0.074063735	0.067097492	-1.086383147	-0.729358744	0.349768115	-1.499716853	0.822448345	0.428259287	-0.926743602	-0.083337312
Q9CR61	-0.274083142	2.05947079	-0.916860439	-0.841090211	0.975243886	0.481812741	-0.953108038	0.01505106	-0.657203685	-0.869117646	1.573311843	0.799894565	-0.315670035	-0.580287445	0.195843352	-0.74640034
Q9CR62	-0.804807142	0.121471759	1.846434812	0.193486661	-1.137385266	0.610012568	-0.787217478	-1.170707053	-0.990332289	1.091176411	0.581318488	-1.297159136	0.078753173	0.488940393	0.220572539	0.826941937
Q9CR64	1.675484256	-1.103513146	1.339444633	1.230215959	0.074188592	-0.933023082	-0.133167564	-0.755141066	0.304800686	0.870575687	-1.276821974	-0.276701287	-0.025582963	-0.301457404	-1.184024336	0.573660861
