ID	LD2157	LD2158	LD2166	LD2223	LD2224	LD2225	LD2162	LD2163	LD2164	LD2213	LD2214	LD2215	LD2169	LD2170	LD2171	LD2243	LD2244	LD2245
ENSMUSG00000032010	4.830490226	4.297555808	3.919713847	1.193214678	2.345415004	3.760661092	3.380404533	3.849590916	4.799150318	4.110901775	3.863395479	3.613701859	2.226268352	3.614117028	3.650828126	0.925085577	2.798336619	3.019925296
ENSMUSG00000034252	4.921509958	4.823183369	5.273936482	4.937127201	3.237428976	2.110495776	4.969362457	4.840595333	5.085173472	5.008830278	4.715707914	5.003902584	5.069606259	4.679070893	4.562767626	4.974315122	3.597576974	3.295988076
ENSMUSG00000031004	-0.147644908	-0.573786743	1.259527224	2.218284396	0.422078806	-1.076028387	2.181381898	1.160311347	1.886406109	2.109210575	1.622313395	1.408100957	2.4268954	1.945759128	1.115374547	1.669412419	-1.037660232	-0.87998075
ENSMUSG00000069255	4.147732765	4.185463084	4.266516729	3.913342455	4.231635251	3.968173408	4.317344826	4.345287376	4.270796057	4.247491483	4.16614865	4.162815167	4.135152239	4.185354562	4.262578707	3.91779528	3.914178354	4.094124283
ENSMUSG00000032596	3.705335168	3.469865531	3.320964109	4.162481412	3.98673481	4.522907202	4.211329548	3.905088564	3.7764846	4.007815679	3.99845228	3.953157777	4.202346729	4.225026938	3.908373636	3.913080703	3.822911995	4.154158984
ENSMUSG00000075327	2.109690186	2.311623047	2.330995433	2.081556566	1.539798477	1.151621539	2.181381898	2.012181803	2.102271052	2.060589511	1.775451285	2.442907282	2.376063157	2.269265691	2.256431177	2.471894405	1.946271927	2.005869348
ENSMUSG00000020594	5.404272666	5.179797283	5.500238178	5.321831408	3.891628267	3.122939789	5.433622073	5.121850462	5.399455628	5.183605731	5.204215645	5.168025572	5.330460352	5.327088129	5.243850463	5.376562314	4.136228602	4.094124283
ENSMUSG00000022663	6.008751679	6.420230594	5.926431407	6.152459913	5.05307667	4.685678037	5.804432646	6.085747591	5.8302741	5.934860513	5.949247574	6.15922295	5.945948464	5.908431815	6.126360807	6.194756739	5.727031672	5.250649797
ENSMUSG00000049680	4.815578857	5.032059304	4.584042027	4.607423124	4.96938527	5.111518746	4.443548936	4.71070249	4.553396892	4.785200453	4.660584776	4.618294678	4.297611583	4.631552452	4.687905441	4.444310792	4.874538636	5.084276373
ENSMUSG00000067818	0.573232682	1.539201089	1.286214972	2.663672814	2.937562003	3.203332983	1.724932216	1.537646521	1.324059973	1.598219404	1.775451285	2.237477631	1.673501598	2.013232218	1.751820942	1.197409248	2.087412325	2.779726301
ENSMUSG00000025351	5.765360552	3.702692564	6.295804799	4.629049627	6.094777043	6.757662912	6.477401347	5.733894781	6.5337791	5.74918751	6.248338836	4.839611611	5.765163839	6.021304445	4.978220238	5.378273681	3.882241937	6.364406574
ENSMUSG00000001518	3.153726028	2.982678478	2.701915534	3.376605131	3.090997712	3.301564148	2.83451608	2.882576736	2.899376292	3.014319753	3.061552125	2.876677622	2.954380438	3.265516008	3.212565859	3.054685863	3.311351855	3.233754009
ENSMUSG00000057363	3.08077066	2.961052614	3.10560994	3.383892374	3.206148943	2.7037662	3.380404533	3.053074803	3.378334192	3.182801936	3.168158387	2.91662037	3.372581347	3.459420711	3.472237591	3.193350542	2.97829811	2.953900705
ENSMUSG00000053318	2.025801863	1.137968124	1.866234244	1.57063463	1.749608223	2.600673777	2.457522191	2.152211488	1.793947618	1.707525202	2.34994174	1.664180908	1.888242597	2.255399214	1.115374547	1.646872506	0.955610592	2.833172365
ENSMUSG00000008763	4.501444561	4.502322914	4.644595369	4.432226296	3.452625851	2.600673777	4.406833207	4.367010381	4.59509255	4.446671787	4.399520234	4.410205782	4.452841824	4.260169843	4.540274221	4.367126331	3.644024871	3.468041005
ENSMUSG00000034422	5.24273535	4.995295776	5.285556993	5.259810118	4.75376734	4.112562744	5.520677846	5.439732439	5.280122241	5.417164881	5.348971144	5.404097451	5.506207212	5.677066341	5.233872991	5.33662994	4.742019386	4.865730082
ENSMUSG00000059772	2.97737735	2.927993576	2.378276394	3.120328459	3.011803075	3.337633167	2.572493674	2.933838207	2.605019819	2.924522743	2.790851263	2.906936193	2.608403524	2.96699208	3.027009258	3.011229881	3.180910337	3.020109674
ENSMUSG00000038312	5.402610601	5.45005887	5.327917501	6.135290848	6.514212555	6.805451616	5.708383554	5.533963919	5.612055018	5.547846068	5.583390686	5.472688853	5.795703696	5.738166564	5.827832146	5.612950779	6.327268661	6.130392323
ENSMUSG00000038332	3.672608862	3.399256292	3.426698861	3.56790183	3.190250868	3.011247786	3.804018304	3.350701397	3.681616808	3.730628226	3.360301293	3.564265433	3.600023709	3.230504681	3.465431744	3.805259821	3.448524691	2.924652489
ENSMUSG00000044906	1.242175617	0.791014589	1.697546639	1.645304553	-0.448091056	-1.623424652	1.979492795	1.193111021	1.095240251	1.179582271	1.164393852	1.921394216	1.976198591	1.928385993	1.080167213	1.797722165	-0.854310222	-0.87998075
ENSMUSG00000010517	4.720054795	4.74940762	4.753799755	4.659392877	4.52255696	4.350042645	4.406833207	4.487595811	4.49292125	4.553018145	4.617814691	4.826566921	4.393377956	4.344454966	4.770289777	4.501961251	4.989921171	4.516278344
ENSMUSG00000034875	5.180083261	5.507133019	5.305262662	5.331285837	5.220925942	5.515838891	5.228001456	5.277153255	5.313810143	5.111846429	5.137148085	5.579187064	5.219500823	4.891208957	5.215737789	4.767866869	5.495433776	5.439980648
ENSMUSG00000026317	5.394271427	4.938331923	5.427179147	4.92468958	5.45681025	5.698908825	5.099685397	5.296149182	5.385265772	5.095850203	5.186763666	4.829185312	5.099290853	5.189840249	5.123639083	5.05997873	5.121588059	5.383774871
ENSMUSG00000060098	3.655963045	3.649603773	3.590908603	3.753751909	4.135284647	4.405470947	3.454231746	3.674827345	3.529352912	3.299137998	3.590080092	3.369360349	3.398282742	3.564372138	3.451722967	3.361972271	4.225481062	4.080928118
ENSMUSG00000040532	5.283041155	5.225862373	5.157703443	5.096424465	5.367736746	5.957197793	5.185280782	5.292369954	5.135022706	5.183605731	5.147208647	5.324678112	5.130295339	4.850281449	5.101861455	5.104081529	5.446042113	5.713746577
ENSMUSG00000061887	5.392597793	5.599259804	5.501662274	5.344418805	5.48151468	5.61174937	5.482960048	5.692913875	5.58057316	5.579825704	5.171071557	5.36493421	5.365085202	5.271335812	5.542734776	5.188437574	5.9742836	5.630150987
ENSMUSG00000021893	4.93306983	4.624285433	4.837382287	4.73542244	3.221873733	2.191566196	4.769369362	4.564817564	4.738426489	4.668377043	4.614917759	4.71490345	4.920164153	4.620776828	4.748028922	4.796307631	3.557694346	3.303581912
ENSMUSG00000042831	2.734765817	2.762833812	2.83440072	2.733790777	3.334644669	3.843270464	2.897624622	2.756576814	2.798283513	2.997198125	2.927880407	2.716195701	2.54665238	2.643920703	2.333205413	2.379218818	3.483003633	3.311135986
ENSMUSG00000079015	11.98489455	12.98089443	11.15302627	12.94525701	12.34798262	12.46956313	11.43252911	12.27450696	11.46456977	11.3946283	11.80095128	12.6045967	11.82294248	11.7957474	12.53450835	11.99860709	13.47305488	12.60841355
ENSMUSG00000048701	4.441193151	4.494817179	4.509554533	4.20424398	4.032035806	3.868145021	4.476403414	4.470974216	4.423641023	4.523424887	4.250696418	4.3926111	4.380540728	4.21431494	4.297486279	4.335762732	4.250714312	4.320587609
ENSMUSG00000040472	4.513814661	4.820183538	4.253051115	4.873838273	5.130096314	5.349157148	4.603520852	4.608025702	4.411245201	4.517432687	4.576718532	4.517998727	4.743441927	4.593480301	4.922160559	4.628144108	5.129771587	5.15104156
ENSMUSG00000071660	3.496819584	3.282053064	3.530801246	3.672769983	3.445946537	2.899860042	3.607703922	3.379486173	3.623700176	3.50090085	3.498742916	3.637798991	3.916917616	3.934367822	3.933250093	3.672079077	3.541427377	2.963519809
ENSMUSG00000070699	3.129815158	3.407274599	2.620362524	3.52899111	3.702836683	4.070314059	2.966522292	3.026021269	2.740002628	2.889968286	2.684337336	3.021081494	3.125712255	2.992126669	3.359292535	3.020026425	3.549583789	3.597237432
ENSMUSG00000021990	4.316107685	4.203993543	4.457670011	4.292075836	4.427434692	4.044357927	4.452583705	4.19145388	4.386129388	4.37557676	3.993999626	4.166961018	4.462010794	4.287680533	4.673213295	4.824198544	4.468540475	4.247666613
ENSMUSG00000026950	1.653392264	1.987239006	1.232336472	2.699157738	0.120358365	-0.800428435	2.01245156	1.877408884	1.831644994	2.201796861	2.880421592	3.011891475	1.976198591	2.438358272	2.56734356	3.054685863	0.686465437	-0.227044317
ENSMUSG00000027820	4.989519329	4.707812433	5.313394576	4.635169547	3.439236156	2.67021398	5.167100258	4.858597528	5.335292858	5.174114596	5.184811461	5.220826448	5.014584491	5.393483303	4.997219618	4.983338939	3.448524691	3.669543097
ENSMUSG00000021068	1.300458649	1.318877708	1.935309059	1.761759482	1.103654085	-0.27964592	2.02865282	1.772800162	2.177393004	1.847848877	1.526906659	1.687456124	1.924071005	1.761827559	1.534933901	2.173835242	0.11267717	0.401517663
ENSMUSG00000040396	3.80935326	3.942270952	3.795174287	3.814337564	3.141477662	2.57672834	3.660643229	3.528288831	3.634404885	3.519008329	3.858505117	3.806737559	3.410963754	3.688241823	3.852086998	3.643901373	3.180910337	2.924652489
ENSMUSG00000040170	3.515394257	3.246739943	4.129535783	2.745152801	1.988963493	2.341200246	3.99751657	3.859841488	4.327967244	3.981938988	3.511260514	4.895647078	3.61654092	3.825959873	3.366616651	3.531507025	2.153121057	2.130650885
ENSMUSG00000041632	4.206068616	4.401563685	3.986332126	4.582303518	4.726468342	5.356207584	3.746408311	4.319523421	3.949335492	3.905996038	4.162185288	4.018855898	4.393377956	4.181693294	4.549957226	4.078008464	4.977883072	4.888631178
ENSMUSG00000001576	6.273512471	6.412284171	5.985640632	6.394456292	6.86654844	6.968455738	5.969835275	6.148762663	6.062022856	6.054522906	6.099811504	5.641592785	6.178800072	6.150539814	6.387149991	6.340578887	7.086184433	6.555407549
ENSMUSG00000042115	1.1500834	2.186753189	1.259527224	1.090061788	1.435765821	1.36238288	1.390768705	2.012181803	1.125907535	1.940331243	1.951111616	1.489807089	1.541330026	1.432734825	0.670810887	1.85783686	2.425478158	1.524033971
ENSMUSG00000031171	3.515394257	4.275823193	3.307999465	3.851608145	3.930426433	4.273903127	2.888776378	3.386593517	3.128668568	3.419697607	3.595968456	3.625800736	3.560731852	3.201870704	3.981752011	3.672079077	4.285315449	4.054168062
ENSMUSG00000000838	3.672608862	3.656347695	3.957564384	3.696375215	1.514485118	0.865721947	3.770692652	3.515377967	3.888036564	3.811211471	3.441029504	3.61976398	3.732212791	3.867573263	3.726783393	3.830481739	1.946271927	1.268690429
ENSMUSG00000018476	4.305473867	4.479687537	4.151475006	3.690510017	3.763187512	4.165698966	4.221936367	3.968037669	3.999880967	4.02058203	4.072117581	4.000388294	3.423534274	3.968766145	4.160932471	4.035259772	3.711007782	3.743989432
ENSMUSG00000044134	2.625013322	3.55172116	2.430052632	2.945591685	3.182235647	3.440726018	2.861901308	2.569387011	2.356163883	2.614870973	2.520628283	2.974534559	2.226268352	2.336666696	2.56734356	2.740245844	3.037491902	2.963519809
ENSMUSG00000028434	6.187328588	6.737311489	5.918989666	6.064495355	5.862475561	5.677959378	5.641481825	6.082468704	6.017738543	5.947171943	5.787565832	6.264540372	5.657539766	5.838072543	6.299939161	5.718047071	6.579114989	6.115369511
ENSMUSG00000038119	0.257358632	-0.050110885	0.541469698	0.175715206	0.422078806	-0.038655388	0.885646934	0.389487263	1.270166737	0.632446003	-0.057654984	0.60394086	0.98534614	0.972157367	1.007065147	0.386347402	-0.075205318	0.401517663
ENSMUSG00000060992	6.989774094	7.14229034	6.868247173	7.403234732	7.688611521	8.018893008	7.107501301	7.158404028	7.078508021	6.951886698	7.099548259	6.952918512	7.118450329	7.041876189	7.10217002	6.745152829	7.687783402	7.612510306
ENSMUSG00000026708	1.973022981	2.110225688	1.935309059	2.551660021	1.539798477	1.664560125	1.875842648	1.877408884	1.990061265	2.201796861	1.9326172	2.415291224	2.388940111	1.742075865	2.333205413	2.041851085	2.064827096	1.784974451
ENSMUSG00000025702	6.776624285	6.647084214	6.633803986	6.484491417	6.458059813	5.92080571	6.342149818	6.531171056	6.655042442	6.670690368	6.433192387	6.438384489	6.655850888	6.537553522	6.905011102	6.460942814	6.611616613	6.084846283
ENSMUSG00000028101	2.959401093	3.219676034	2.405918636	2.745152801	3.237428976	3.427398567	2.932484704	2.820951887	2.845114621	2.899214875	2.495647685	2.793313155	2.971602973	3.081288955	3.111565763	3.063222164	3.41320152	3.348324201
ENSMUSG00000031434	2.986282175	1.755636604	3.333813284	1.12527197	2.482272514	1.855780845	2.949603877	2.479178674	3.209638715	2.733345525	2.684337336	0.950267635	2.309895784	2.323436055	2.141583535	2.663725725	1.733645376	2.197390262
ENSMUSG00000027575	4.408441424	4.610460636	4.276534097	4.912143799	4.858073519	5.10943393	4.482297395	4.337973075	4.232557876	4.36560475	4.579693112	4.356764612	4.492159881	4.481796906	4.418706305	4.325154828	4.88424553	5.009635561
ENSMUSG00000090523	3.521533048	3.219676034	3.390259077	3.022310182	3.391368685	3.797386047	3.348492156	3.521847841	3.83797671	3.704494108	3.659202209	3.31808791	3.319762779	3.453360047	3.283930644	3.683197846	3.252609706	3.7214893
ENSMUSG00000029260	8.314628347	8.344667269	8.610451746	8.322464222	7.43947856	6.441132946	8.20193084	8.158796653	8.400667779	8.392070417	8.161286583	8.458299274	8.362687498	8.20123241	8.463969907	8.095120317	7.624038893	7.286323182
ENSMUSG00000040624	1.822041396	1.284465244	1.952073101	2.401777583	2.043074357	1.215045098	2.292896997	2.066298047	1.868382376	1.828619092	2.545183688	2.221621157	2.268687928	2.323436055	1.859568321	1.934281283	1.223717591	1.695452434
ENSMUSG00000029071	5.419145717	5.765987508	5.16850265	5.942719148	5.90449296	5.863817972	5.445738641	5.403403097	5.356460369	5.714251372	5.628614994	5.833774972	5.529653371	5.771431355	5.777891933	5.724788602	6.032184483	5.751715063
ENSMUSG00000034528	9.524942693	9.257478538	9.777186885	8.708079752	9.0768574	8.545536241	9.823258308	9.609061482	9.633458937	9.580375815	9.802154882	8.766141579	9.517788709	9.302840989	9.02941856	9.641767918	8.635248774	8.86585155
ENSMUSG00000020456	7.70644745	7.702536139	7.617292915	7.338135756	7.994644784	8.113468151	7.360846563	7.708432344	7.457636265	7.662050633	7.628067551	7.455650898	7.483644876	7.532696109	7.544980996	7.444901799	8.053800373	7.957224354
ENSMUSG00000034171	7.102587249	7.423483131	6.8307806	7.405921753	7.591334754	7.937500364	6.849278027	7.182084946	6.853053827	7.180966216	6.972344692	7.169856742	7.079264717	7.053441776	7.238153071	7.222407815	7.901613254	7.559582608
ENSMUSG00000032116	5.996683558	6.03797737	6.148132928	6.809386489	6.755466853	6.420260273	6.204528743	6.123460581	6.166206552	5.928100641	6.259511689	5.779301387	6.301351285	6.461838566	6.618711707	6.37783958	6.813921988	6.284157534
ENSMUSG00000002996	6.247823321	6.247879823	6.105685715	6.13852565	5.689489944	4.903464851	5.892272572	6.026694089	5.951867095	5.989993984	5.921379943	6.112696928	6.103654496	6.056714927	6.292267677	6.08690797	5.878786776	5.468972539
ENSMUSG00000032310	8.440039299	8.551903399	8.306094406	8.25824204	7.943104028	7.893046577	8.754037041	8.45726258	8.391034107	7.722226705	7.657224614	8.136555404	7.108753255	7.751308975	7.896978545	7.484766604	8.460807198	8.44763052
ENSMUSG00000028744	4.019136645	4.043488584	3.508307872	3.913342455	4.285004621	4.419001556	3.701639028	3.890163327	3.585595538	3.981938988	3.772727694	3.661500236	3.605550484	3.698526896	3.913383362	3.931847272	4.319106123	4.211794953
ENSMUSG00000029822	5.048101798	3.43106555	5.901834433	2.063517194	4.563243482	4.371078602	5.674033542	4.798583867	5.980466764	5.246540729	4.763579811	3.310612228	5.267356514	5.247016522	4.63429839	4.460557254	1.921345304	4.215825024
ENSMUSG00000016637	2.875615324	3.407274599	2.609836456	3.12154956	3.445946537	3.991001243	2.75884081	3.122831419	2.807772139	2.557625059	2.851178379	3.193563636	2.892429026	3.025190394	3.120257815	2.697018234	3.746919169	3.566006724
ENSMUSG00000024395	6.488544678	6.662240256	6.003844464	5.628319877	6.037061323	6.728754279	5.887838791	6.405602779	6.178144555	6.408671398	6.067331351	6.152966156	5.850261709	6.137369088	6.163628638	5.857084604	6.517037782	6.587643795
ENSMUSG00000027533	3.426590166	2.659208422	3.450490558	5.91280412	6.279863955	6.367154234	4.343484324	4.103607203	3.983228467	3.973209246	4.606191898	3.557965046	4.859008279	4.380035526	3.898301693	4.59614803	6.97475379	5.062062952
ENSMUSG00000038068	5.069209227	4.832145617	4.952241663	5.042187864	4.842900289	4.255166628	4.871706438	5.22060697	4.857421148	4.99380263	5.275659337	4.797446544	4.845058704	5.182531218	5.174602061	5.475811702	4.977883072	4.418255077
ENSMUSG00000036815	1.312404559	1.584032443	1.585759374	2.147435029	0.19809631	-0.043843263	1.810066242	1.141612486	1.453739162	2.176161703	1.768377006	2.013416658	1.835975173	1.701742232	1.981549052	1.982242804	0.235863788	-0.083053051
ENSMUSG00000020212	-0.312578979	-0.23742554	0.585111886	0.10692327	-0.913948486	-0.194763548	0.379424728	0.599805226	-0.016024661	0.165093246	0.489642945	-0.325145937	0.131578086	0.34491622	-0.506282259	0.150352995	-0.854310222	0.014195162
ENSMUSG00000053192	-0.227756244	0.115654572	-1.083033202	0.10692327	0.366572776	0.167782606	0.429093375	0.271587843	0.48755399	-0.103777761	0.679070109	0.449138058	0.304647914	0.54055222	0.097144054	0.150352995	-0.54549666	-0.142069474
ENSMUSG00000024990	11.69690767	12.11766297	11.53370226	11.66994713	11.52817908	11.88416589	11.35934014	11.7642961	11.36551523	11.58374956	11.47862619	11.92878175	11.19977155	11.15772625	11.45064153	11.47238639	12.11053618	11.94943162
ENSMUSG00000017776	6.215054948	6.126850179	6.353727591	5.825850947	4.709837504	3.717512067	6.003012883	5.925409673	6.221386884	6.054522906	5.981093725	5.914897487	5.958960089	5.955289321	6.009577735	5.986138884	5.001859654	4.620276899
ENSMUSG00000020801	1.356478265	1.213075375	1.483612281	1.016953583	1.264137027	1.951994483	1.704908163	1.728736193	1.653663222	0.799780767	0.996481032	1.516045539	1.395817115	0.902687981	1.310282324	1.372469224	1.378250308	1.784974451
ENSMUSG00000058152	0.573232682	0.885883023	1.615739141	1.49188804	1.103654085	-0.569127161	1.464080653	0.907109299	1.450592883	1.085511446	1.645210843	1.096542089	1.564216724	0.972157367	1.635372247	1.316443393	0.853895478	0.457049488
ENSMUSG00000096795	0.456073066	1.204634376	1.054670372	0.735472407	-1.058412375	-2.516261037	1.3626704	0.066666474	0.590972439	0.190020232	0.792538167	1.176692662	0.609759043	0.840889337	0.36978415	0.654746013	-5.320390512	-5.320390512
ENSMUSG00000022323	9.03062768	9.425671041	9.217597153	8.997141752	7.606388466	6.894712465	9.158471138	9.247291108	9.025152882	9.044833553	9.037547518	9.31451986	9.157233334	8.923609007	8.920110668	9.116872636	8.064512499	7.662088684
ENSMUSG00000030737	7.113804532	7.202854283	6.649306152	7.412172074	7.686842209	7.610458574	6.698576054	7.024140254	6.822369905	6.991332122	6.93276144	7.184245346	7.035406408	7.098313244	7.327655601	7.328897368	7.742173377	7.429412971
ENSMUSG00000003190	2.204313346	2.050042494	1.755994987	2.081556566	2.546121886	3.011247786	2.107037475	2.248978855	2.039223543	2.109210575	1.599046667	2.07047793	2.254686198	1.742075865	2.089419146	2.280178776	2.669540113	2.630724202
ENSMUSG00000109350	3.958255385	4.430296091	3.535869888	4.703306874	4.653003593	5.097997397	3.629856919	4.459224096	3.665163401	3.823502873	3.946259506	4.126277104	3.930632908	3.736056426	4.251306645	3.709701519	4.891450993	4.648668208
ENSMUSG00000031712	0.197270829	0.462028849	0.66862481	-0.496624306	0.30884547	0.741991202	0.812674518	0.074433571	0.746290018	0.98487622	0.211429313	0.147298921	0.304647914	0.291561409	0.521325596	0.27317029	0.686465437	0.457049488
ENSMUSG00000032006	0.134571212	0.264321374	0.961374411	-0.296981739	-1.606258738	-1.864380054	0.101653124	-0.528707979	1.155936473	0.225151427	0.438127605	0.449138058	1.018869289	1.528087004	-0.506282259	-0.296930251	-1.247751659	-1.815018139
ENSMUSG00000066278	4.273093889	4.517218242	3.804435429	3.846342364	3.725075635	4.332275297	3.701639028	4.000828995	3.645030751	4.094895013	3.868269319	4.534136947	3.638273762	3.753820365	4.010089292	3.753453321	4.184166775	4.60806309
ENSMUSG00000059714	4.612012628	4.707812433	5.15589569	4.371204041	5.232615716	5.827498251	4.939682838	5.06981573	4.948166383	4.888633556	4.739842416	4.740166005	4.972430563	4.852585917	4.480770366	4.738854143	4.944250805	5.246715974
ENSMUSG00000005615	6.149180874	5.981364177	6.134428198	5.903960766	5.872472666	5.4181574	5.951894347	6.027830977	6.224046974	6.145721987	6.110134887	6.157140365	6.0600394	6.009993508	6.113358382	6.157371675	6.019027506	5.614972297
ENSMUSG00000025731	6.88713207	7.174946325	6.520357973	6.617173926	6.874031655	7.395449051	6.434724901	6.830557914	6.3840411	6.59304497	6.397393899	6.855460163	6.34247711	6.316657383	6.670672982	6.429099492	7.145235698	7.464555536
ENSMUSG00000020074	4.532173184	4.323210051	4.841886772	4.315130194	2.482272514	1.794813949	4.517164395	4.285707558	4.715924755	4.692510784	4.362001948	4.471827017	4.61232576	4.699698017	4.285944015	4.681791779	2.81196259	2.437186742
ENSMUSG00000042111	3.75307343	3.696162323	3.953407475	3.648772091	3.432494417	3.585746683	3.813400216	4.023803287	3.83333849	3.65076126	3.708953694	3.643760906	3.543559279	3.65693921	3.525558542	3.573940947	3.47446084	4.049659394
ENSMUSG00000027677	3.539794233	3.43106555	3.831867406	4.088586946	1.352502127	0.102198159	4.085330578	3.213551759	3.634404885	4.02058203	3.311035702	3.747065484	4.249000734	4.199907418	3.798938968	4.226001265	1.970775176	1.624465907
ENSMUSG00000023169	1.990831343	1.352488421	1.755994987	2.026747325	1.792361109	0.942681247	2.076192763	1.511877413	1.831644994	2.093184934	2.091105278	1.921394216	1.941656975	2.139390951	1.795890152	1.777114105	0.11267717	1.827734986
ENSMUSG00000021131	4.523023124	4.405572002	4.839636288	4.559959255	4.919631817	5.250441763	4.749834629	4.79324536	4.93135831	4.443515077	4.532115788	4.770453537	4.882872555	4.587958468	4.418706305	4.780864033	4.956571626	5.16152657
ENSMUSG00000040520	3.694508676	3.791141739	3.898248599	3.369280891	1.683005234	0.865721947	3.442186596	2.979773211	3.46484327	3.360676765	3.144246841	3.595361143	3.110243975	3.313146893	3.002958991	3.224127966	2.195321013	2.147627395
ENSMUSG00000028456	2.796820888	2.971906067	3.30147319	3.05919188	3.725075635	2.283195404	3.241353174	2.767507456	3.279501232	2.733345525	3.061552125	2.906737878	3.117998846	3.279286049	3.076264209	2.351608579	3.060505712	2.130650885
ENSMUSG00000028062	5.503751501	5.503397524	5.376850657	5.436655316	5.602070829	6.244278198	5.616241805	5.658095558	5.712714463	5.456844368	5.741824723	5.721281092	5.51944253	5.559262244	5.267518573	5.477409357	5.946755644	5.957058378
ENSMUSG00000033540	2.691861453	2.442235012	2.671870793	2.525541468	2.975160042	2.564604914	2.974907676	2.630534077	2.863429544	3.360676765	3.136187437	2.886767461	2.865041798	3.306438004	3.040077141	2.729559762	2.669540113	2.768795318
ENSMUSG00000040865	3.484302264	3.282053064	3.485458237	3.731074317	2.642744213	1.470295582	3.736578951	3.221523045	3.771644071	3.634243252	3.447557307	3.51307469	3.737256519	4.159528394	3.686381923	4.052511547	2.018567427	2.380869857
ENSMUSG00000025867	0.475429329	-0.452741229	0.450013163	0.175715206	0.422078806	0.457273997	0.988619547	0.647920469	0.338409383	-0.179626396	0.211429313	0.554162966	0.191604702	-0.390558189	0.467845029	-0.483252488	-0.075205318	0.510522788
ENSMUSG00000031840	1.410403711	1.829102463	1.057461793	1.716299209	2.007226881	2.355344247	1.621911285	1.562963411	1.450592883	1.664791444	1.81637683	1.776974383	1.755334794	1.617525872	1.279571902	1.478388002	2.256393041	1.909631966
ENSMUSG00000069835	2.932009624	3.43106555	2.852371757	3.12154956	3.029781388	3.279481797	2.852830535	3.48920436	2.740002628	3.097006427	2.982844028	3.303097608	2.808656488	2.905992009	2.844129148	2.938857248	3.849582519	3.627806374
ENSMUSG00000020483	7.999011848	7.734356322	7.782518684	7.744179558	7.693554082	7.335619308	7.49698432	7.61998288	7.611839831	7.612667126	7.658631947	7.08531165	7.279243675	7.747599087	7.942105546	7.775824386	7.770364135	7.433744764
ENSMUSG00000031790	4.907514723	4.720739153	4.855316452	4.850357062	6.082986706	6.090003824	4.809773692	4.837149374	5.292002694	4.925303045	4.945226294	4.381950363	5.099290853	5.350104854	5.283084313	4.856480084	5.716203004	5.22887981
ENSMUSG00000021108	2.293110535	1.805027137	1.774963148	2.639521843	2.469156405	2.588750738	2.195801865	2.424979925	1.653663222	1.479948143	2.545183688	2.974534559	2.463877683	2.426031971	2.677452487	2.558974359	1.614294895	2.197390262
ENSMUSG00000022831	4.371534396	3.953266083	4.173085589	4.421643508	4.842900289	5.329588882	4.505635438	4.520275299	4.429799221	4.587746942	4.6884096	4.103486427	4.495140425	4.686840666	4.375795495	4.411258485	4.25570843	5.014270858
ENSMUSG00000021591	6.130224201	6.172258308	5.868004199	5.011935519	5.583932891	5.925553369	5.412170086	5.920521194	5.688521388	5.923576398	5.619971833	5.887523068	5.509158905	5.197112437	5.189133361	5.535312226	5.834411831	5.775118456
ENSMUSG00000036022	1.181438537	0.462028849	1.286214972	0.899837592	-0.261616255	-1.076028387	1.021372809	0.739588983	0.785236537	1.019207212	1.06600834	1.025257909	1.115003956	1.330631704	0.889959663	0.766856244	0.11267717	-0.628063636
ENSMUSG00000034789	4.717383202	4.846960075	4.741798427	4.88672012	5.02422158	5.298815099	4.757267145	4.957368496	4.871062784	4.807471387	4.864595656	5.024611959	4.809583003	4.68166547	4.549957226	4.960672676	5.028365418	5.127702747
ENSMUSG00000016256	8.886308752	8.540101081	8.609791591	8.220835653	9.247765392	9.463697456	8.745485494	8.876014277	8.681955119	8.836659646	8.677062445	8.198622096	8.393564488	8.516157038	8.381187347	8.911495838	8.58752288	9.285071268
ENSMUSG00000038902	3.545830288	3.515088733	3.414654244	3.731074317	3.37035767	2.612499085	3.751297991	3.597304367	3.717297961	3.677877828	3.454055706	3.595361143	3.806077522	3.872123741	3.602017644	3.784759918	3.628707795	3.038247478
ENSMUSG00000032244	3.639122924	3.558937334	3.818216617	3.702216665	3.334644669	2.820517324	3.67615349	3.737319247	3.707193076	3.720231319	3.788240242	3.673206424	3.767154109	3.758743526	3.632717165	3.79504628	3.491496137	3.41994278
ENSMUSG00000043448	1.300458649	0.689465966	0.74756683	0.364359049	0.923058697	1.521368586	0.523577534	0.825779255	0.785236537	0.44312441	0.148715731	0.554162966	0.842874663	0.902687981	0.572894305	0.150352995	1.182352041	1.471068387
ENSMUSG00000054893	0.70852842	1.479608644	1.483612281	0.772367575	-0.261616255	-0.800428435	1.115394226	0.739588983	1.125907535	1.117554785	0.960419107	0.911258236	0.765990059	0.629244817	0.521325596	1.166050217	-0.54549666	0.155176064
ENSMUSG00000020708	6.114065189	6.328205499	6.310504972	6.398059708	6.405669072	6.784697734	6.111570817	6.356677705	6.048079289	5.915624673	5.984464488	6.377076606	6.219917311	5.778720515	6.117705557	6.076404195	6.796892602	6.730404946
ENSMUSG00000040723	3.282209383	3.182782493	3.547444079	3.309308572	3.866838647	3.92615037	3.430040032	3.449031486	3.602049485	3.693906448	3.664815638	3.362146337	3.531996275	3.397636919	3.012328442	3.283780446	3.212075955	3.999111185
