fid	Experimental mass	rt	Platform	Mode	Identifier	Name	Peptide	Halogenated	Plant	NaturalProduct	MDM	Drug	Food	Formula	Adduct	Molecular Weight	mz Error (ppm)	ionizationScore	finalScore	kegg_compound	kegg_uri	hmdb_compound	hmdb_uri	lipidmaps_compound	lipidmaps_uri	metlin_compound	metlin_uri	pubchem_compound	pubchem_uri	inChiKey	pathways	cas	_TPIDX	TP_Class	TP_Class_argmax	TP_max_corr2	TP_max_corr2_Apex	TPMetrics	TPMetrics_rank	_quant_LD2169	_quant_LD2170	_quant_LD2171	_quant_LD2243	_quant_LD2244	_quant_LD2245	_quant_LD2162	_quant_LD2163	_quant_LD2164	_quant_LD2213	_quant_LD2214	_quant_LD2215	_quant_LD2166	_quant_LD2157	_quant_LD2158	_quant_LD2223	_quant_LD2224	_quant_LD2225
N494	610.26652	11.504	C18	NEG	187955 ; 187957 ; 187956 ; 187478 ; 187477 ; 187476	Pyripyropene				NP				C33H41NO10	M-H	611.2730503161 ; 611.27304654	1	-2	-2									70697923 ; 70697887 ; 0 ; 10031682	https://pubchem.ncbi.nlm.nih.gov/compound/70697887 ; https://pubchem.ncbi.nlm.nih.gov/compound/10031682 ; https://pubchem.ncbi.nlm.nih.gov/compound/0 ; https://pubchem.ncbi.nlm.nih.gov/compound/70697923	BQISMINXKJLJAU-TUMCFGMQSA-N ; KVOOWOAVSBWHFM-TUMCFGMQSA-N ; YOWCHQXYSYCIRL-TUMCFGMQSA-N ; YOWCHQXYSYCIRL-UHFFFAOYNA-N ; KVOOWOAVSBWHFM-UHFFFAOYNA-N ; BQISMINXKJLJAU-UHFFFAOYNA-N	[]	165467-61-8 ; 165467-62-9 ; 165467-60-7	10127 ; 10131 ; 10129 ; 10128 ; 10126 ; 10130					10.338239139516718	1	0.4118120498	1.1990943945	-1.6890411112	1.6099672532	-0.3010462487	1.3811754578	-1.1767943686	1.1330301517	-0.078123073	0.5697584210000001	-1.256042682	-0.6285186493	0.1731811517	-0.5003329133000001	-0.1912795142	1.1460984899	-0.3007627617	-1.5021760475
N118	610.33516	10.456	C18	NEG	180131	C-NBD Ceramide								C30H49N5O6	M+Cl	575.36828	4	-2	-2							63013.0	https://metlin.scripps.edu/metabo_info.php?molid=63013	0	https://pubchem.ncbi.nlm.nih.gov/compound/0		[]	86701-10-2	3879					0.0	1	-0.5240188531000001	-0.6834343123000001	0.9470009179	-1.3503253704	0.79630645	-1.5725621933	0.8797464316	-1.4265486247	0.8725846267	-0.4025300329	1.8166035808	0.443897526	0.1964109023	0.8873807171	-0.2479441203	-1.5560241422	-0.2868806973	0.5269028818
N53	612.3297	10.164	C18	NEG	2993	LPC 20:3; LMSD{ LPC 20:3 }								C28H52NO7P	M-H+HCOONa	545.348142 // 545.348139535	2	-2	-2			HMDB0010394	http://www.hmdb.ca/metabolites/HMDB0010394	LMGP01050133	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01050133	76575.0	https://metlin.scripps.edu/metabo_info.php?molid=76575	52924055	https://pubchem.ncbi.nlm.nih.gov/compound/52924055	BBNHCUBQEQJHIG-FZZJNMCHSA-N	[]		2172	LPC	LPC	[0.9979360165118679]	[552.30942]	31.644056872623636	1	0.2743078003	0.9645665721	-1.6474504569	1.0540313538	-0.241999825	1.2369420469	-1.0564778285	1.3038105773	0.166919046	0.6979401299	-2.4449142228	0.0096253521	0.329899185	-0.1840894548	0.0103428055	0.9778554269	-0.9703735733	-0.4809349346
N787	616.28367	11.503	C18	NEG	158431	Penitrem		x						C37H44ClNO5	M-H	617.2908	0	-2	-2	C20598	http://www.genome.jp/dbget-bin/www_bget?cpd:C20598							14411897	https://pubchem.ncbi.nlm.nih.gov/compound/14411897	YWORPEZTBDVGCS-JCMMWUKFSA-N	[]	78213-65-7	13674					0.0	1	0.2752729231	1.2075069214	-1.5663941055	1.4453794501	0.104056724	1.3196347368	-1.0825667658	1.2954886575	0.0177424954	0.6399025707	-1.6023536334	-0.4627592357	-0.2227429494	-0.7628651363000001	0.1112919953	1.1656622117	-0.5196527212000001	-1.3626041386
N671	616.36098	11.248	C18	NEG	182068 ; 182055	LMSD{ PC 23:2;O2 }								C31H58NO10P	M-H-H2O	635.379837	1	-2	-2					LMGP20010027 ; LMGP20010012	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20010027 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20010012			0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JZEIFJXAJNJJFB-MATOFXKTSA-N ; YCUCDGWRMUWTRU-FQGSIFQHSA-N	[]		12179 ; 12178	PC	PC	[0.541795665634675]	[630.37655]	9.303150918070925	1	-0.8382754158	0.7031730137000001	1.3279271307	1.056652721	-1.0587439841	1.2564621133	0.7407557887	-0.0555180423	-0.1037868542	0.4449652674	1.610661574	-0.7165120961	-0.7381098628	-1.0605804685	-1.0101531882	1.0713178017	-1.1444199608	-1.485815538
N938	616.36101	12.656	C18	NEG	182068 ; 182055	LMSD{ PC 23:2;O2 }								C31H58NO10P	M-H-H2O	635.379837	1	-2	-2					LMGP20010027 ; LMGP20010012	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20010027 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20010012			0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JZEIFJXAJNJJFB-MATOFXKTSA-N ; YCUCDGWRMUWTRU-FQGSIFQHSA-N	[]		12179 ; 12178	PC	PC	[0.6243550051599587]	[876.55858]	16.40783730800184	1	-0.6998372153	-0.2552383046	-0.6271559102	-1.0850932896	-0.6033835274	-1.2956361958	0.5757250297000001	0.0580467008	1.6150145714000002	-0.1452382733	1.6919239195	-0.7576729262	0.1296571441	1.9707645163	0.2602655526	-0.7048088951	-0.5370852276	-0.4922481681
N671	616.36098	11.248	C18	NEG	182068 ; 182055	LMSD{ PC 23:2;O2 }								C31H58NO10P	M-H-H2O	635.379837	1	-2	-2					LMGP20010027 ; LMGP20010012	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20010027 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20010012			0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JZEIFJXAJNJJFB-MATOFXKTSA-N ; YCUCDGWRMUWTRU-FQGSIFQHSA-N	[]		15458 ; 15459	PC	PC	[0.541795665634675]	[630.37655]	9.303150918070925	1	-0.8382754158	0.7031730137000001	1.3279271307	1.056652721	-1.0587439841	1.2564621133	0.7407557887	-0.0555180423	-0.1037868542	0.4449652674	1.610661574	-0.7165120961	-0.7381098628	-1.0605804685	-1.0101531882	1.0713178017	-1.1444199608	-1.485815538
N938	616.36101	12.656	C18	NEG	182068 ; 182055	LMSD{ PC 23:2;O2 }								C31H58NO10P	M-H-H2O	635.379837	1	-2	-2					LMGP20010027 ; LMGP20010012	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20010027 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20010012			0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JZEIFJXAJNJJFB-MATOFXKTSA-N ; YCUCDGWRMUWTRU-FQGSIFQHSA-N	[]		15458 ; 15459	PC	PC	[0.6243550051599587]	[876.55858]	16.40783730800184	1	-0.6998372153	-0.2552383046	-0.6271559102	-1.0850932896	-0.6033835274	-1.2956361958	0.5757250297000001	0.0580467008	1.6150145714000002	-0.1452382733	1.6919239195	-0.7576729262	0.1296571441	1.9707645163	0.2602655526	-0.7048088951	-0.5370852276	-0.4922481681
N290	618.3403	11.131	C18	NEG	182118	LMSD{ PE 25:3;O2 }								C30H54NO10P	M-H	619.348537	2	-2	-2					LMGP20020042	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20020042			0	https://pubchem.ncbi.nlm.nih.gov/compound/0	AKIIAWKLBFLQGS-ZLUMNJMASA-N	[]		7405	PE	PE	[0.9318885448916409]	[592.3249]	39.69340497898089	1	-0.8860481408	-3.0338827793	1.0755589252	-0.2256836679	0.1663527589	-0.2284563108	0.0009235327	-0.6047480153	1.4610731671	0.7505985996000001	1.0266640208	1.2320153788	-0.0754658153	0.1331364264	-0.0540518678	-1.0112510645	0.1168107999	0.1564540524
N48	619.28792	9.223	C18	NEG	7916	LPI 20:4; LMSD{ LPI 20:4 }								C29H49O12P	M-H	620.296163544 // 620.296164016 // 620.296168	2	-2	-2					LMGP06050006	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06050006	46748.0	https://metlin.scripps.edu/metabo_info.php?molid=46748	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	LXUGKKVCSTYZFK-MUOQEERCSA-N	[]		2126	LPI	LPI	[0.9855521155830753]	[687.27543]	38.10352648461865	1	-0.2090114173	0.8434328737000001	-0.980059397	0.9025773669	-1.2206705648	1.7505456697	-0.8762750763	0.9898196574	-0.240852347	0.678221688	-2.1080095082	-0.2275071244	0.4983499947	0.4116780159	0.2517108034	1.2854639863	-1.3699011186	-0.3795135023
N247	620.35588	11.898	C18	NEG	182067	LMSD{ PC 22:2;O2 }								C30H56NO10P	M-H	621.364187	2	-2	-2					LMGP20010026	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20010026			0	https://pubchem.ncbi.nlm.nih.gov/compound/0	YTDJKPAWCJSLDU-MEOKJUQFSA-N	[]		7994	PC	PC	[0.9401444788441693]	[588.32981]	28.828261036129028	1	-0.2178215529	-2.8836835669000003	0.7670479446	-0.2245495044	0.024588619	-0.2506664873	0.1279071251	-0.4614311648	1.6444948933	0.7065002575	1.0679308746	1.1393809398	0.2547400572	0.3308254595	0.2056701963	-1.5904861976	-0.5567381454	-0.0837097475
N342	620.35584	11.206	C18	NEG	182067	LMSD{ PC 22:2;O2 }								C30H56NO10P	M-H	621.364187	2	-2	-2					LMGP20010026	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20010026			0	https://pubchem.ncbi.nlm.nih.gov/compound/0	YTDJKPAWCJSLDU-MEOKJUQFSA-N	[]		7994	PC	PC	[0.9855521155830753]	[664.38205]	37.994315095355674	1	-0.6448013042	-0.7239733565	1.4554148952	-1.2917650306	0.5206547958000001	-1.4887245922	0.8865704612	-1.8893596285	0.6085695532000001	-0.2512320413	1.4348656974	0.4092377198	-0.1307538028	0.440568979	-0.067186592	-1.3817388715	0.3754935318	1.0141862296
N247	620.35588	11.898	C18	NEG	182067	LMSD{ PC 22:2;O2 }								C30H56NO10P	M-H	621.364187	2	-2	-2					LMGP20010026	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20010026			0	https://pubchem.ncbi.nlm.nih.gov/compound/0	YTDJKPAWCJSLDU-MEOKJUQFSA-N	[]		6823	PC	PC	[0.9401444788441693]	[588.32981]	28.828261036129028	1	-0.2178215529	-2.8836835669000003	0.7670479446	-0.2245495044	0.024588619	-0.2506664873	0.1279071251	-0.4614311648	1.6444948933	0.7065002575	1.0679308746	1.1393809398	0.2547400572	0.3308254595	0.2056701963	-1.5904861976	-0.5567381454	-0.0837097475
N342	620.35584	11.206	C18	NEG	182067	LMSD{ PC 22:2;O2 }								C30H56NO10P	M-H	621.364187	2	-2	-2					LMGP20010026	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20010026			0	https://pubchem.ncbi.nlm.nih.gov/compound/0	YTDJKPAWCJSLDU-MEOKJUQFSA-N	[]		6823	PC	PC	[0.9855521155830753]	[664.38205]	37.994315095355674	1	-0.6448013042	-0.7239733565	1.4554148952	-1.2917650306	0.5206547958000001	-1.4887245922	0.8865704612	-1.8893596285	0.6085695532000001	-0.2512320413	1.4348656974	0.4092377198	-0.1307538028	0.440568979	-0.067186592	-1.3817388715	0.3754935318	1.0141862296
N109	621.30343	9.827	C18	NEG	7931	LPI 20:3; LMSD{ LPI 20:3 }								C29H51O12P	M-H	622.311818	2	-2	-2					LMGP06050021	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06050021	81186.0	https://metlin.scripps.edu/metabo_info.php?molid=81186	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	LBUGPTQSMSJVAG-HHLOBWNLSA-N	[]		3702	LPI // PG	LPI	[0.8513931888544891, 0.8513931888544891]	[597.30343, 597.30343]	26.256117510433167	1	-0.330904138	0.5351826685000001	-0.7303867350000001	1.3505375935	0.1910472722	1.6646363766	-1.556292706	0.3291346919	-1.0604047792	0.3534464777	-2.1129769373	0.1890607216	-0.1981794394	-0.3499032736	-0.0851400707	1.9297154466	-0.4192792944	0.3007061249
N1057	621.39922	11.778	C18	NEG	150633	Mosesin				NP				C35H60O10	M-H-H2O	640.41865	2	-2	-2	C17024	http://www.genome.jp/dbget-bin/www_bget?cpd:C17024					71507.0	https://metlin.scripps.edu/metabo_info.php?molid=71507	44631186	https://pubchem.ncbi.nlm.nih.gov/compound/44631186	WEAIGSXIPHVINK-IISMKYRPSA-N	[]	101691-14-9	15645					0.0	1	1.6608940752	1.8571172255	-1.5250365267	1.9816206345	-1.0624540296	0.3028658231	-0.1878855717	0.5869057151	-0.1412257052	-0.6422134329	-1.5464750068000002	-0.4617761405	0.13442581	-0.5151164146	0.2521844039	0.1181725472	-0.7314533151	-0.0805500914
N720	622.33492	10.929	C18	NEG	182097	LMSD{ PE 24:2;O3 }								C29H54NO11P	M-H	623.343452	2	-2	-2					LMGP20020021	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20020021			0	https://pubchem.ncbi.nlm.nih.gov/compound/0	GHAGXTIPRXJPAN-MDRDBUOMSA-N	[]		12489	PE	PE	[0.6078431372549019]	[606.34007]	25.749769722348923	1	-0.0867640653	-0.0531051258	1.3708804407	-0.0157557717	0.1165399403	0.0075137285	-1.8551163552	-0.5112957347	-0.1510733342	0.4730972531	2.272380349	0.0275703397	0.0958881041	-0.0668469243	0.2264687264	-0.5214269241	-2.2229231643	0.8408633919
N317	622.33557	11.925	C18	NEG	182097	LMSD{ PE 24:2;O3 }								C29H54NO11P	M-H	623.343452	1	-2	-2					LMGP20020021	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20020021			0	https://pubchem.ncbi.nlm.nih.gov/compound/0	GHAGXTIPRXJPAN-MDRDBUOMSA-N	[]		7640	PE	PE	[0.9174406604747162]	[622.37141]	37.99350708727574	1	0.2711317589	-2.9282874609	0.8937731027	-0.4217407723	0.4761132201	-0.5319398242	0.7802006352	-1.5552095278	0.0899504653	-0.2391404642	1.4084974644	-0.3735992198	-0.2117893282	0.4202267376	-0.2767317957	0.1413385273	0.700640809	1.3565656727
N392	622.37141	12.223	C18	NEG	182105	LMSD{ PE 25:1;O2 }								C30H58NO10P	M-H	623.3798 // 623.37983 // 623.379837	2	-2	-2					LMGP20020029	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20020029			0	https://pubchem.ncbi.nlm.nih.gov/compound/0	QDOXOJQNTFOXPO-HHHXNRCGSA-N	[]		8723	PC // PE // PS	PE	[0.9958720330237358, 0.9298245614035088, 0.9896800825593395]	[634.37122, 606.37659, 636.38697]	37.6181688311284	1	-0.0407269401	-0.9662587233	1.1777146682	-1.3380916623	0.4460155984	-1.4912594371	1.0932420393	-1.7098297674	-0.0694250704	-0.4430079349	1.5083974275	-0.2681259873	-0.5166139035	0.6663873033000001	-0.0873786413	-1.1732470989	0.8843544621	1.3615949443
N936	626.36655	11.062	C18	NEG	136215	Chaconine								C33H53NO6	M-H+HCOONa	559.387288433	2	-2	-2			HMDB0033678	http://www.hmdb.ca/metabolites/HMDB0033678			89470.0	https://metlin.scripps.edu/metabo_info.php?molid=89470	12302826	https://pubchem.ncbi.nlm.nih.gov/compound/12302826	IDGKMGZVTKHZDA-UHFFFAOYSA-N	[]	511-36-4	15445					0.0	1	-0.2979931264	-0.9622593805	1.140060762	-1.0815515591	-0.2348252842	-1.0806390196	1.7055079174	-0.8778428691	-0.7245875628	-0.8283020249	1.773711653	-0.9606713902	-0.5263183832	0.1484582031	-0.2531696961	-0.5993958867	0.0010481136	1.818667284
N688	627.49802	16.427	C18	NEG	18180 ; 17752 ; 18157 ; 17753 ; 18092 ; 18242 // 59872 // 86677 ; 121330	DG 35:2; LMSD{ DG 35:2 } // DG 34:2 // DG 35:2								C38H70O5	M+Na-2H	606.522326 ; 606.52232535 // 606.522325354 // 606.522325354 ; 606.52232535	2	-2 // -2 // -2	-2 // -2 // -2			HMDB0007080 // HMDB0056022 // HMDB0055997 ; HMDB0007416	http://www.hmdb.ca/metabolites/HMDB0007080 // http://www.hmdb.ca/metabolites/HMDB0056022 // http://www.hmdb.ca/metabolites/HMDB0007416 ; http://www.hmdb.ca/metabolites/HMDB0055997	LMGL02010461 ; LMGL02010034 ; LMGL02010438 ; LMGL02010373 ; LMGL02010523 ; LMGL02010033 //  // 	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010438 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010523 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010034 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010033 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010461 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010373 //  // 	4337.0 ; 98456.0 ; 98391.0 ; 98428.0 ; 58715.0 ; 4339.0 //  // 58931.0	https://metlin.scripps.edu/metabo_info.php?molid=58715 ; https://metlin.scripps.edu/metabo_info.php?molid=98456 ; https://metlin.scripps.edu/metabo_info.php?molid=98391 ; https://metlin.scripps.edu/metabo_info.php?molid=4337 ; https://metlin.scripps.edu/metabo_info.php?molid=98428 ; https://metlin.scripps.edu/metabo_info.php?molid=4339 //  // https://metlin.scripps.edu/metabo_info.php?molid=58931	53478009 ; 0 // 131801744 // 131801724 ; 53478221	https://pubchem.ncbi.nlm.nih.gov/compound/0 ; https://pubchem.ncbi.nlm.nih.gov/compound/53478009 // https://pubchem.ncbi.nlm.nih.gov/compound/131801744 // https://pubchem.ncbi.nlm.nih.gov/compound/53478221 ; https://pubchem.ncbi.nlm.nih.gov/compound/131801724	MNZKISJSRMZONY-LCEPSDQBSA-N ; IPUHEYBQZNCDAJ-ZRGLVORESA-N ; NCQJZULZHYGQQI-HCOMIONDSA-N ; ZBEVPCAMWJNUQQ-CYGLPLGMSA-N ; ACLHCRRUTGSYDV-JFWUNVJKSA-N ; RUPMIWFCTJOGOR-GSAAFFALSA-N // SYTLTRZEHNVTSX-UXDULJOJSA-N // HDCDNPHAUKTJQG-LCEPSDQBSA-N ; SAYLKVRWRNUOHD-QYTRANCOSA-N	[] // [] // []		12210 ; 12214 ; 12208 ; 12207 ; 12206 ; 12209 // 12211 // 12212 ; 12213	DG	DG	[0.8926728586171311]	[673.50366]	19.650507064940342	1	0.2130742715	0.4462324909	0.5298079092	0.4283560968	1.3120260751	0.6738677269000001	-0.1967222525	0.8579520032	-1.1576991458	-0.6625335227	-3.1357306627	-0.5580227197000001	1.0560797152	-0.3362655859	0.8808391275	0.3207829997	-0.1303467006	-0.541697826
N547	628.36108	12.23	C18	NEG	182058	LMSD{ PC 24:3;O2 }								C32H58NO10P	M-H-H2O	647.3798 // 647.379837	1	-2	-2					LMGP20010015	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20010015			0	https://pubchem.ncbi.nlm.nih.gov/compound/0	VZSPQCMFLSGTPO-UJOXVDDTSA-N	[]		11018	PC	PC	[0.8926728586171311]	[630.37655]	32.36192080093786	1	-0.5516428313	-0.8360544309	0.3823020179	-1.1241924395	0.683908217	-1.34393689	0.1190797133	-2.0217309432	-0.0400339633	0.0022986211	1.1300556925	0.366103199	-0.0828901114	1.3541800627	1.4066738027	-1.6481388208	0.5696196559	0.7983450174000001
N903	629.51408	16.497	C18	NEG	122996 ; 126749 // 17803 ; 18166 ; 17804 ; 18249 ; 17802 ; 18189 ; 18226	DG 37:4 // DG 37:4; LMSD{ DG 37:4 }								C40H70O5	M-H	630.52232535 ; 630.522325354 // 630.52232535 ; 630.522326	2	-2 // -2	-2 // -2			HMDB0007677 ; HMDB0056001 // HMDB0007089	http://www.hmdb.ca/metabolites/HMDB0007677 ; http://www.hmdb.ca/metabolites/HMDB0056001 // http://www.hmdb.ca/metabolites/HMDB0007089	 // LMGL02010085 ; LMGL02010530 ; LMGL02010507 ; LMGL02010470 ; LMGL02010084 ; LMGL02010447 ; LMGL02010083	 // http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010530 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010085 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010447 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010084 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010507 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010083 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010470	59143.0 // 58724.0 ; 4393.0 ; 98437.0 ; 4395.0 ; 4394.0 ; 98451.0 ; 98463.0	https://metlin.scripps.edu/metabo_info.php?molid=59143 // https://metlin.scripps.edu/metabo_info.php?molid=98437 ; https://metlin.scripps.edu/metabo_info.php?molid=4394 ; https://metlin.scripps.edu/metabo_info.php?molid=98463 ; https://metlin.scripps.edu/metabo_info.php?molid=58724 ; https://metlin.scripps.edu/metabo_info.php?molid=98451 ; https://metlin.scripps.edu/metabo_info.php?molid=4395 ; https://metlin.scripps.edu/metabo_info.php?molid=4393	53478433 ; 131801728 // 0 ; 53478018	https://pubchem.ncbi.nlm.nih.gov/compound/53478433 ; https://pubchem.ncbi.nlm.nih.gov/compound/131801728 // https://pubchem.ncbi.nlm.nih.gov/compound/0 ; https://pubchem.ncbi.nlm.nih.gov/compound/53478018	YOALJBLITWFXRW-WEDIAHCFSA-N ; STRUUATTYLACDE-UXNHJCPVSA-N // RKPDDZOHSKGACR-YSDWAIKOSA-N ; SHSUWZBKABORJM-YMZHVXFQSA-N ; DQPQGEVEXWVREX-PTIMRMKBSA-N ; DWRAYHLBWPXNEO-WEDIAHCFSA-N ; PPGGAHOEGLYBDC-XOPOZBQDSA-N ; OSGBLTPOKRPTNO-RFEFMBDBSA-N ; JIKKIJAZVZEOAF-FXKLLIRESA-N	[] // []		14923 ; 14925 // 14931 ; 14924 ; 14929 ; 14926 ; 14927 ; 14928 ; 14930	DG	DG	[0.8369453044375645]	[673.50366]	9.58261955396966	1	-0.1059082674	0.9637262047	-0.1399426388	-0.5395849383	1.6363690902	0.0394991602	-0.4531009657	1.2642620532	-1.0752738976	-0.9650027575	-0.556105834	-0.8091804542000001	1.684408445	0.2746557421	1.391131928	-1.0641297858	-0.6418198115	-1.4601091066
N903	629.51408	16.497	C18	NEG	17760 ; 17749 ; 18137 ; 18156 ; 18091 ; 18179 ; 17748 ; 18241 // 49808 ; 56847	DG 35:1; LMSD{ DG 35:1 } // DG 35:1								C38H72O5	M+Na-2H	608.537976 ; 608.537975414 // 608.537975418 ; 608.537975414	2	-2 // -2	-2 // -2			HMDB0007079 // HMDB0055991 ; HMDB0007387	http://www.hmdb.ca/metabolites/HMDB0007079 // http://www.hmdb.ca/metabolites/HMDB0055991 ; http://www.hmdb.ca/metabolites/HMDB0007387	LMGL02010029 ; LMGL02010418 ; LMGL02010437 ; LMGL02010460 ; LMGL02010041 ; LMGL02010522 ; LMGL02010372 ; LMGL02010030 // 	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010522 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010030 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010372 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010418 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010437 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010029 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010041 ; http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010460 // 	98407.0 ; 4318.0 ; 58714.0 ; 98427.0 ; 4347.0 ; 98455.0 ; 4317.0 ; 98390.0 // 58913.0	https://metlin.scripps.edu/metabo_info.php?molid=4317 ; https://metlin.scripps.edu/metabo_info.php?molid=4318 ; https://metlin.scripps.edu/metabo_info.php?molid=4347 ; https://metlin.scripps.edu/metabo_info.php?molid=98455 ; https://metlin.scripps.edu/metabo_info.php?molid=58714 ; https://metlin.scripps.edu/metabo_info.php?molid=98427 ; https://metlin.scripps.edu/metabo_info.php?molid=98390 ; https://metlin.scripps.edu/metabo_info.php?molid=98407 // https://metlin.scripps.edu/metabo_info.php?molid=58913	53478008 ; 0 // 53478203 ; 131801718	https://pubchem.ncbi.nlm.nih.gov/compound/53478008 ; https://pubchem.ncbi.nlm.nih.gov/compound/0 // https://pubchem.ncbi.nlm.nih.gov/compound/53478203 ; https://pubchem.ncbi.nlm.nih.gov/compound/131801718	OXSAXTGQOUEFSP-QAHLDSHBSA-N ; VYWKMRICGOLUIV-KWFWYQNWSA-N ; CPYYIMXJKFANHS-MEVCPPAWSA-N ; YYDPDEKSBPUJPE-MHQXOEDOSA-N ; DICYCLUXEYFAQX-ORMHLZIJSA-N ; QBSMZICHCUBGAS-JVRLFSLESA-N ; ZBUKENFARXTFCZ-QAHLDSHBSA-N ; AFXVKYJKSBKCSK-WSVSASBZSA-N // XATDLPYTBUUMGA-ORMHLZIJSA-N ; PFSLVGXFPBYJPP-UVCQAILXSA-N	[] // []		14935 ; 14938 ; 14941 ; 14937 ; 14932 ; 14936 ; 14933 ; 14934 // 14940 ; 14939	DG	DG	[0.8369453044375645]	[673.50366]	9.58261955396966	1	-0.1059082674	0.9637262047	-0.1399426388	-0.5395849383	1.6363690902	0.0394991602	-0.4531009657	1.2642620532	-1.0752738976	-0.9650027575	-0.556105834	-0.8091804542000001	1.684408445	0.2746557421	1.391131928	-1.0641297858	-0.6418198115	-1.4601091066
N974	630.30158	11.214	C18	NEG	182110	LMSD{ PE 22:2;O }								C27H50NO9P	M-H+HCOONa	563.322322	2	-2	-2					LMGP20020034	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20020034			0	https://pubchem.ncbi.nlm.nih.gov/compound/0	APSYPNRWQOKMHI-HAAQQRBASA-N	[]		15508	PE	PE	[0.8844169246646026]	[604.32506]	40.8262568506917	1	-0.5471486588	0.198431591	1.0378425745	-0.6391981896000001	0.4447405739	-0.8190402297	0.4034927694	-1.7629046561	2.0535331924	0.4261930233	1.481312347	0.5560496811	0.1685804481	0.0820663838	-0.0431499238	-1.5041599516000002	-1.3686203809	0.030410997
N908	630.33981	11.578	C18	NEG	182120	LMSD{ PE 26:4;O2 }								C31H54NO10P	M-H	631.348537	2	-2	-2					LMGP20020044	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP20020044			0	https://pubchem.ncbi.nlm.nih.gov/compound/0	AIJDATWGBVIZEN-ZEWFGLQISA-N	[]		14969	PE	PE	[0.7936016511867905]	[644.31748]	33.528914931353285	1	-0.5350695447	-0.6273587273	1.4545392361	-0.1220361762	0.5528962023	-1.3590092153	0.6273111129	-0.5959146561	-0.4010307906	-0.0277039624	2.643685599	0.1234738287	-1.0522198279	-0.7200019125	-0.8093411989	-0.5881228513	-0.6753484447	0.8879779453000001
