fid	Experimental mass	rt	Platform	Mode	_quant_LD2169	_quant_LD2170	_quant_LD2171	_quant_LD2243	_quant_LD2244	_quant_LD2245	_quant_LD2162	_quant_LD2163	_quant_LD2164	_quant_LD2213	_quant_LD2214	_quant_LD2215	_quant_LD2166	_quant_LD2157	_quant_LD2158	_quant_LD2223	_quant_LD2224	_quant_LD2225
N696	349.23553	12.469	C18	NEG	-0.1923223423	0.988059313	-1.2862885825	1.4877089409	0.4687583209	1.4671768869	-1.0702491589	1.376655671	0.0157673493	0.614061017	-1.4622904492	-1.7445791694	0.6002625774	-0.3207127024	-0.5248136383	0.4745776981	0.1807540971	-1.0725258286
N699	413.22154	13.406	C18	NEG	0.135057802	1.0582361276	-1.3603583732	1.1934610949	0.6871910419	1.6308923523	-0.9683923388	0.9040204651	-0.2492903369	0.8500334232000001	-1.5330436564	-0.2606417937	-0.5586578624	-1.1338090206	-0.7019846209	1.1207998301	0.5470602637	-1.3605743981
N700	678.60326	19.555	C18	NEG	-0.6370183459000001	1.0403564144	-0.967200618	1.3518399921	-0.0658278947	1.6743784472	-0.7601136118	0.2609181273	-0.5702422295	0.1453890059	-0.7428979879000001	1.0307798497	-1.683136147	-0.9520629091	-0.5735151391000001	0.7664864078	0.7392817274	-1.4545470465
N701	678.36145	11.606	C18	NEG	-0.5608770006	-0.2102582522	1.5875728276	-0.9863863992	-0.2317794183	-0.981353884	0.435606808	-1.5442008405	1.3369655267	0.6376205164000001	1.4060783024	0.7626463196000001	-1.0329922573	0.0883645469	-1.0746033976	-0.8184218279000001	-0.3702400524	1.3460002303
N702	898.48063	17.065	C18	NEG	0.8185852106	0.8046757663	-1.6477519441	0.8146768333000001	-1.0098121167	0.8299843486	0.0572020526	1.1956162774	0.2348968311	0.7050015923	-1.7971001443	0.0302838034	0.9209745468	0.0575447634	0.7456359286	0.3196439548	-1.2884863922	-1.7915713121
N703	255.23263	10.449	C18	NEG	-0.5007030339	0.6243359684	-1.7329665523000002	1.4349308275	-0.6584681635	1.5799926741	-1.1838729047	1.509692237	0.5854960283	0.9497731683	-0.5838323726	0.009605364	0.2147751934	-0.3005958948	-0.0734467764	0.7060585028	-1.0352457506	-1.545528515
N704	688.38195	12.608	C18	NEG	-0.6763466334	0.1833246898	-0.0155947928	0.3297710298	0.7924236745000001	-0.5951621136	-0.0536011191	-1.616668729	0.8153651533	0.7826939751	1.3991019276	0.3036294206	-0.6585919019	1.3076206786	-0.727246807	-2.4902332358	0.4375783359	0.6652611373
N705	525.37903	13.029	C18	NEG	-0.4926052376	-0.0718988891	1.1049235547	-0.3219389258	-1.1857589287	-0.8259104325000001	1.1847671929	-2.179256396	0.9321526909	-0.8799810944	0.6677112184	-1.2366843773	0.9685657663	0.48786357	-0.5754330296	0.6373239776	0.5484447365	1.1658157146
N706	494.36083	13.038	C18	NEG	-1.1292444885	0.9504150571	-1.2824487021	1.4553019569	-1.3800111533	0.9337451944	-0.6573836708	0.9427589149	0.3629659448	0.8351211176000001	-0.9646806298	0.2521188113	1.0475301507	0.8279530851	-0.5570441342	0.9038377849	-1.2629058703	-1.2780293687
N707	708.44495	13.727	C18	NEG	0.4073090384	-0.5500635844	1.6408548473	-0.6785522164000001	0.8132381862	-0.8906790262000001	0.0725340692	-1.215482065	-0.0809595105	-1.0601865451	1.356883977	-1.120532096	-1.1308839993	0.2671232986	-1.134573082	-0.0137663898	1.2273746438	1.5402968699
N708	674.36635	11.522	C18	NEG	-0.6735781876	-0.5730571906	0.6600887314	-1.0808539746	0.464094933	-1.366700657	0.6692250453	-1.570760847	0.7283830597000001	0.5235765364	1.0840325689	0.79551392	-0.3370374268	1.0288464475	0.5363041473	-2.3318927046	0.2699932311	0.600765177
N712	1426.84278	16.023	C18	NEG	-0.0515293309	-0.1959083204	-0.6637482574	-0.1440722971	-0.9649998816	-0.4804217604	-0.5614501099	0.0982667768	-1.3655960536	0.0841422179	-0.4630003539	-1.315282969	1.8571816844	1.6657996934	1.8819203483	-0.5806150064	1.4280696168	-0.2287559969
N713	784.47543	14.471	C18	NEG	-0.5599709675	-0.1055765834	1.1721264008	0.5084230783	0.6150379552	-1.0895265087	0.8102867698	-2.0533621358	0.2643736803	0.2726809609	0.9863371402	0.8330213698000001	-1.5102792886	0.1441098633	-1.0059471457	-1.2795269239	0.7675670427	1.1246487087
N715	556.31738	10.848	C18	NEG	-0.5096265047	0.7872913017000001	-0.7151117124	1.7040235554	-0.3152181057	1.8140392979	-1.5108425765	0.4463176811	-0.5675781815000001	-0.2414624708	-0.7646550662	-0.7797746722000001	-0.054400881	-0.5618779145	-0.8816906424000001	2.0699477403	-0.6251402947	-0.0093522661
N717	585.48544	12.47	C18	NEG	-0.1534419906	0.5945685685000001	-1.3119591186	1.5365983487	0.5058399674	1.5596062131	-0.9869339475	1.4204779117	0.0719201148	0.7737567416000001	-1.3060359085	-1.774969419	0.4441377641	-0.6065715559	-0.382890463	0.78783999	-0.1493924135	-1.0225508033
N719	1103.65091	10.677	C18	NEG	-0.7485359344	1.0381432184	-1.7983777243	1.271701689	-1.3994332832	1.220332488	-0.7159792334	1.3477840591	0.6520083061	-0.3040573783	-0.8752358106	-0.6107193812	0.1916191499	1.0094548007	-0.0407973467	1.3321699745	-0.7057281114	-0.8643494821000001
N720	622.33492	10.929	C18	NEG	-0.0867640653	-0.0531051258	1.3708804407	-0.0157557717	0.1165399403	0.0075137285	-1.8551163552	-0.5112957347	-0.1510733342	0.4730972531	2.272380349	0.0275703397	0.0958881041	-0.0668469243	0.2264687264	-0.5214269241	-2.2229231643	0.8408633919
N721	563.50376	12.465	C18	NEG	-2.4023565965	0.4906325123	-1.1761651007	1.7499587073	0.6271904354	1.4153930788	-1.0414072859	0.5191446673	0.8812603169000001	0.5717866689000001	-0.2547498039	-0.7619412966	-0.1615158158	0.0322276999	-0.1076514413	0.8271942636	-0.061970165	-1.1470308446
N722	962.533	18.385	C18	NEG	1.3739796068	0.5087243347	-1.6126554497	-0.3721209446	-1.2605619762	-0.6177206951	0.7378682548000001	1.3873585218	-0.5128209706	0.1576067958	-0.0006929242	-1.0518992587	1.2898879305	0.6663426156000001	1.2843943263	0.4071448019	-0.6858882719	-1.6989466972
N724	929.5326	16.184	C18	NEG	-0.2054059589	-0.2427681707	-0.5101338411	1.0393998826	2.6540725125	0.5559255306	-1.0996133253	-0.4930546074	-0.7272186747	-0.6276769545	-1.204183807	-0.4077245952	-0.9407243661	-0.7652066651	-0.2416923857	1.1464536527	0.9935292898	0.1054098593
N725	604.361	11.613	C18	NEG	-1.1209247284	-0.9578203572	0.8646897804	-1.3449590926	0.6184980354	-1.9045293777	1.4952913371	-1.3151239395	0.3760273987	0.279356303	1.3724643596	0.7859959472	-0.9574007183	0.9635016933	-0.6145408078	-0.175430603	0.2744678343	0.4026165783
N730	253.21686	11.195	C18	NEG	-0.3557882371	0.7494292415	-1.4101663298	1.6740729207	-0.0951267024	1.2074020749	-1.5164957877	0.0926106612	-0.3290201209	0.1298809601	-1.6501165884	0.3872990542	-0.4077552624	0.0299523745	1.3425710135	1.5760846018	-0.3391269995	-1.0857068743
N731	1527.02778	17.071	C18	NEG	-0.2264267218	0.6695524659000001	-1.4952902323	0.6290553692	-1.1117048466	0.7172845606	-0.2013608182	1.305151529	0.8238796314	0.7372305453	-2.571605141	-0.1982947971	0.6718291907	0.2655163659	0.4613629299	-0.2585655256	-1.7129047375000002	-0.3634619748
N735	862.55611	17.986	C18	NEG	-0.4746543718	0.5898630855	-1.2480034282	-0.0097699288	0.0179483602	1.1423235823	-2.0004022003	1.9778496005	-0.3606417969	1.1245988244	-0.9452327897	-1.215405023	0.0612694316	-0.3773588816	0.7605798068	0.0327532237	-1.2689537125	-1.2099992366
N737	388.2523	10.192	C18	NEG	-0.2524924069	-1.0268265192	-1.752546801	0.3902822112	-0.3479110045	-0.2869968337	0.0139056625	-0.0418301545	-1.5062326689	0.1069730978	-0.8000535972	1.309150586	0.5501234442	1.3971495097	2.0010543826	-0.8195800086	-0.2795037822	1.3453348825
N738	371.21984	11.671	C18	NEG	-0.0222391611	1.4158800304	-1.8300196785	1.0436523768	-0.3602360284	1.074271279	-1.0099477167	0.6085332646	-0.180606239	1.0554353084	-1.6680326918	0.4673671154	0.089622577	-0.2094320042	0.7244501116000001	1.1402781449	-0.9217168693	-1.4172598192
N739	794.56961	19.172	C18	NEG	-0.3823715068	1.2849181894	-0.8538313430000001	1.5957406678	-0.6226791228	1.3799644442	-0.8327609180000001	0.9647543854	0.0321923535	0.7543747668	-1.683893059	-0.5898267726	-0.8465820485000001	-1.3364549829	-0.7095554508	0.6546475994000001	-0.4952294632	0.0638701632
N750	557.31972	10.682	C18	NEG	0.1635761338	0.6777951954	-2.0519177725	1.4563653181	-1.6376369784	0.9376047411	-0.6696471882	0.9696482863	-0.3100480325	0.0898447224	-1.4793695072	0.0868894289	1.0886975711	0.4436403506	0.5811988928	1.0188162917	-0.3345286336	-1.0309288198
N752	1526.02435	17.068	C18	NEG	-0.0991635397	0.7976217977000001	-1.6136881597	0.8501001443	-0.9762589401	0.8711095383	-0.81412668	1.443922971	0.2834909032	0.7873099954	-2.4193796108	-0.0759287209	0.7738068472	-0.2870924695	0.5791300541000001	-0.1069841022	-1.6075581881	-0.7127313216000001
N754	751.36518	11.59	C18	NEG	-0.7586585567	-0.3871406068	1.8594936242	0.0902955207	1.0646778156	-1.164839732	0.4157790454	-1.8207658291	-0.0868776092	-0.1756046057	1.3669591746	0.3807859515	-1.3237833637	-0.0225369663	-1.327901584	0.1821120738	0.1572344881	1.163630553
N757	788.54369	19.193	C18	NEG	0.2257185993	1.8167710202	-0.1357562577	-0.6767942109	-0.1312324822	1.6404057072	-1.1429188506	0.3349819518	0.5993790115000001	-0.135436357	1.46130531	-1.3259619553	-1.2089782475	-0.9909699081	-1.3131639091	0.1112442431	0.7810519609000001	-0.0454018833
N761	1582.1869	19.153	C18	NEG	-1.0171550152	1.0000698676	-0.624445298	0.9990288176	1.3683090845	0.953059436	-0.8728490926	0.0505636794	0.0009213553	1.2089263845	-1.4063991858	0.5444407611000001	-1.2130694472	-1.6421460742	-0.7281210649000001	-0.6686469056000001	0.5502183070000001	-0.0391690811
N762	632.35592	12.369	C18	NEG	-0.7249207582	0.6255884375	1.5178400785	0.8769692062000001	0.8579794507	0.4266252609	-0.8280797289	-1.6345586600000002	0.5731708453000001	0.5977121168	0.9691950767	-0.0848980628	-1.881545643	-0.2368875603	-1.5767139148	0.0862509631	0.167907383	0.6570663866
N765	283.26397	11.61	C18	NEG	0.0163223867	1.3004237224	-1.6026240252	1.6439592895	-0.3582473461	1.3348687132	-1.2003873633	1.2246340377	0.2843326604	0.6612501417000001	-1.0177963334	-0.6923934971	-0.1125698205	-0.3859620643	-0.5273861618	1.2640649228	-0.4489687728	-1.3835204898
N767	680.61898	20.308	C18	NEG	-0.3438456313	0.9022659217	-1.5227065242	1.1997373833	-1.1863277527	1.2088073776	-1.8175667318	1.1081960928	0.0942473577	0.8453527407	-0.030115304	0.8459477052000001	-0.8689139488000001	-0.3733003182	-0.013725191	0.5723544073	0.9256788153	-1.5460863997
N768	690.60324	19.332	C18	NEG	-1.0251600033	1.1175679795	-2.5766472643	0.8127215592	-0.2917890684	1.3431060491	-0.004391636	0.9436227258	0.099880002	0.2814649623	-0.2530683501	0.0179526722	0.2126452646	-0.299334208	-0.2597115737	1.632068611	-0.1445096675	-1.6064180544000002
N769	845.56397	19.311	C18	NEG	0.8264073696	1.155487681	0.0171847516	1.4572252806	0.3143466084	1.4348973841	-1.4032520217	0.2018240903	-1.0416314793	-0.3931128105	-0.8092329164000001	0.3778864217	-0.9565054991	-1.1779175579	-0.64996746	1.0071540704	-0.2813466933	-1.845185635
N771	778.5373	17.893	C18	NEG	0.5512277889	-0.0828709837	-1.2405598299	0.7972168471000001	1.3630528424	0.7666592704	-1.3914778513	1.0049884506	0.1400213033	1.3581213916	-1.7998272423	0.6733490067	-0.1749925432	-1.1092229583	0.9380880922	0.1561541752	-0.4752300057	-1.4746977541
N773	604.28558	10.885	C18	NEG	-0.464956281	-0.6269787875	1.3075510752	-1.1010742465	0.6899305878	-1.2029642522	1.0264652487	-1.7569314564	0.4231021362	-0.6796140717	1.3089519808	0.4545792451	0.243451232	0.8458507437	0.7371685033	-1.571184485	-0.971784015	0.7114580549
N774	1560.12407	18.784	C18	NEG	1.9026882131	-0.2373722022	0.5608226868	0.7908486452	0.294635492	0.3532529706	-0.5096495713	1.1331026431	-1.5781471754	-0.5432164506	0.258365229	0.9920605353	-1.1311666707	-1.6114748825	1.0422313525	-1.6072823932	0.2912923135	-0.4009907354
N775	867.54713	18.164	C18	NEG	1.4373463365	0.9064599988	-1.8413717586	1.0581389086	-0.8671235700000001	0.7562827591	0.3563072559	0.6032680794	-0.2629668267	0.6023824489	-1.835628282	-0.1690954456	1.1677538017	-0.0007024063	0.1177302344	0.3846615705	-0.6971457776000001	-1.716297327
N776	570.28133	10.362	C18	NEG	-0.3980807241	0.9774078835	-1.0709624376	1.3804181451	-0.4193683516	1.5697118790000002	-0.9901566117	0.2554255057	-0.430222434	0.7761227736	-1.8663989644	0.3504078643	-0.6738484368000001	-1.0915279572	-0.7189960344	1.6354371998	-0.9361364439	-0.4103519047
N777	595.42433	12.146	C18	NEG	-0.899706038	0.3387842599	-0.9284543897	1.7284890088	0.099116414	1.9721059117	-1.342963302	0.9722422134	-0.1235282982	0.5431121179	-1.718692896	-1.2340601038	0.0796527683	-0.1294469048	0.2705413763	0.8833749336000001	0.3708942968	-0.8814613683
N778	801.53769	16.235	C18	NEG	0.0183801545	0.0586477006	0.1568083971	0.2453681932	-1.7414686319	-0.4247061651	0.823666942	-0.4584835489	-0.7062627436000001	-0.2631788621	2.9016160297	-0.8776308948	0.2080922605	-0.1102062541	-0.2027922457	0.046044319	-0.9253348757	1.067028134
N779	944.56116	18.303	C18	NEG	1.4694505697	0.7148378089	-1.032603866	0.892942945	0.7936451830000001	0.7884398655	-0.7143749559	0.8692452276	-0.8891347411	0.3734858688	-1.8152709225	-1.0221938618	1.3703069329	-0.7117191194	-0.0566422477	0.320418089	-0.7366038376	-1.6468328044
N782	557.45665	16.122	C18	NEG	0.6316857779	0.9170732147	-1.2813822545	-0.7348963272	-0.66616069	0.3897432915	-0.5400511742	1.8197165497	1.3229543552	-1.2118477687	-0.1661596912	-0.7111877050000001	0.6775481324	-1.3930045398	1.374238172	0.0109537887	-0.6053828229	-0.1879369074
N783	646.333	12.204	C18	NEG	-0.2333120206	-0.4962119221	1.5867534053	-0.6992975873	1.3343981267	-0.9541914973	0.2216433887	-2.0287796673	0.1648533183	-0.0122760409	1.2061257857	-0.1597890567	-1.1908228681	0.2644664062	-0.7446542186	-0.9526002	0.7742676005	1.4232151255
N784	604.32506	11.399	C18	NEG	-1.0645914714	0.1585497337	1.4577960132	0.5339425250000001	0.7285623722	-0.8737113390000001	0.8908227142	-1.7218298934	0.8154180149	0.8209958714000001	1.3253971916	0.6533552549	-0.8674285318	0.0067523361	-0.7335671187	-1.1333364731	-1.4079230084	0.5693455421
N787	616.28367	11.503	C18	NEG	0.2752729231	1.2075069214	-1.5663941055	1.4453794501	0.104056724	1.3196347368	-1.0825667658	1.2954886575	0.0177424954	0.6399025707	-1.6023536334	-0.4627592357	-0.2227429494	-0.7628651363000001	0.1112919953	1.1656622117	-0.5196527212000001	-1.3626041386
N789	704.33626	11.98	C18	NEG	0.2359807769	1.1370085418	-1.5725847017	1.6534124585	-0.7578218723	1.2568652796	-0.9179803311	1.0160634315	-0.0990707312	-0.2410588316	-1.4093533121	-1.4452347798	0.7003813656	0.176293671	-0.8157679199000001	1.3864451888	-0.3940147295	0.0904364954
N790	696.30362	10.856	C18	NEG	-0.3478868869	1.2037922104	-1.3729378332	1.5785832171	0.3531578504	1.7444643828	-1.1887193148	1.0103931387	-0.4641951145	-0.3018057712	-1.2490139906	-0.7586365401	-0.1980271323	-0.5442287946000001	-0.7113182104	1.7399543460000002	-0.3427027575	-0.1508727993
N791	602.44502	14.47	C18	NEG	-0.7384369660000001	1.1805695237	-1.0949663352	1.6227091083	-0.983430281	0.2532828606	0.14238931	2.1276823641	0.1666221289	-0.345576131	-1.0613614336	0.8992838898000001	0.4513482769	-0.3234026643	-0.8974299041	0.2774041201	-1.2627338727	-1.1523909604
N792	1609.12718	18.363	C18	NEG	-0.0838737965	1.3312927656	-0.6879062021	0.3969090593	-2.1173084021	1.2226188732	-0.3255750524	1.1064917606	-0.2591458685	0.7405007823	-0.1854129665	-1.4584734667	0.8242584122000001	-0.3237741072	0.8658803672000001	-0.1816577732	-1.5527305874	-0.7124838361
N793	846.5453	19.581	C18	NEG	1.6986232075	-0.5981205806000001	1.1253224799	-1.00809164	-0.7667751191000001	-1.4242898733	1.0273350383	-0.102886288	-0.7703813157	-0.323389918	0.8994172845	-0.5442057969	1.3619660032	0.110559629	0.6713232262000001	-1.7848204902	-0.6204784628000001	1.048892616
N794	636.25234	9.824	C18	NEG	-0.6706092431	1.1718643423	-1.4154679393	1.419435536	-0.626955675	1.4497010601	-1.5076610007	0.912841471	0.4547546659	0.8814013961	-1.3607174560000002	0.3534372604	-0.2092578304	-0.1737749917	-0.4296540306	1.4010861965	-0.741780671	-0.9086430904
N798	577.27526	10.359	C18	NEG	-0.3448952163	1.2306148555	-0.3777139335	0.9290251299	-1.8049043163	1.3542713471	0.8921080027	0.8976618018	0.0480917245	-0.1285506179	0.2517333264	-1.5223667391	-0.0826842084	-0.4736999155	-1.5132123270000002	0.8276326754000001	-1.3254330474	1.1423214581
N800	552.33008	10.287	C18	NEG	-0.6115511323	-0.0750668779	-1.2714677048	1.8604944766	0.3055391799	1.7581854784000002	-1.0671740107	0.0585066359	-0.6828979205	-0.290269927	-1.2471564068	-0.2629102562	-0.6527542511000001	-0.3597181913	-0.6282992065	2.2790675811	-0.1863891325	0.0066876548
N803	706.42833	12.873	C18	NEG	-0.3382581535	-1.030170685	1.8989585307	-1.1836431088	0.8387853821	-1.1886001378	-0.0279138361	-1.0562767266	-0.7182688085000001	-1.2619612336	1.1659415465	0.5020132533	-1.0606175108	0.6021082124	-0.6779889049000001	-0.7237801702000001	0.7632709474	1.4099539917
N804	590.34553	11.425	C18	NEG	-0.7407230179000001	-0.7618941899	-0.8863579037	-1.2843573107	1.0830864443	-1.5078079422	0.8789112949000001	-1.7432905170000002	0.5064826832	0.4274646996	1.4541032003	0.3243668037	-0.420797867	1.0031947057	0.5167666446	-0.2984664094	-0.6923620686	1.0813201509
N807	419.3525	13.024	C18	NEG	-0.221060915	-0.1255678311	1.5011139514	-0.3334742411	-1.4558301424	-1.0844377127	1.7053944002	-0.3950171029	1.0412084606	-1.1418220567	0.2217694179	-1.7402246533	0.8292465959	0.0614469721	-0.6012875768	0.1203926887	0.1969727621	0.9005920491
N808	297.24332	9.641	C18	NEG	1.0325174504	-1.7446749331	0.2465982947	0.0260149719	1.2804984133	-0.8530371334	0.7533281874000001	-1.5278431865000002	-1.5243132242	-0.2624414667	0.2041227706	0.4173580996	-0.7297567813	-0.0893141344	2.2865616223	0.3373125093	0.2432875402	-0.096219
N814	730.54658	15.412	C18	NEG	-1.2314773318	0.8356230317000001	-1.7396561506	1.7539140649	-0.9498304335	1.4930295532	-1.280570837	0.4899307809	0.079286326	0.5728798938	-0.0530344749	0.44036479	-0.5130527025	0.3690192297	-0.9504102834	1.2657365161	-0.6742050077	-1.1390242968
N815	504.30947	10.837	C18	NEG	1.1182951168	0.7921939193	-0.8872074729	0.8648437422	0.2104800596	1.3010405956	-0.3348545918	-0.173727046	-0.6445365435	-0.4284333194	-1.3540575697	0.0145622548	-0.3129303367	-1.6807590547	1.386504588	1.2552156757	-1.0367547205	-1.2900131063
N816	283.26384	13.41	C18	NEG	-0.0692932077	0.6392970673	-1.5675224806	1.0342920419	1.2612795583	2.0217372819	-1.2093184654	0.2761978812	-0.2527247141	0.8368501996000001	-1.0270793283	0.4113939267	-0.8230039849	-0.7992414950000001	-0.612234748	0.8528890917	0.5037099845	-1.477228609
N818	669.32447	10.351	C18	NEG	-0.3302982794	-1.1644422956	1.2515572088	-1.4540892744	0.6218887342	-1.4620432948	0.8191415261	-1.106156683	-0.5771943176000001	-1.2792324364	1.4505180956	0.4711127434	-0.6484306918	0.8239660165	-0.2244500582	-1.2818750985	0.5415033804	1.2779257462
N820	597.48414	16.372	C18	NEG	-0.5259402473	1.2063376059	-2.5210629446	1.1524582396	-1.5069943146	0.8922313365000001	-0.0232447832	1.1624888475	-0.0439697196	0.4729126884	0.0338637567	-0.5171605854	0.5469135368	-0.464739703	-1.311199194	1.073490996	0.5142898314000001	-0.1406753472
N821	692.33859	11.268	C18	NEG	0.0977751336	-0.9460189746	1.4337577907	-1.2961258967	0.0087801266	-1.3197554918	1.5990364312	-1.5957664725	-0.2221755352	-0.8254734482	1.2862830593	-0.5392525911	-0.3544833888	0.8524120651	-0.3092488153	-0.7874898016	0.6529689396	1.3187578952
N825	578.30166	10.104	C18	NEG	-0.070324909	1.039385887	-1.0310752601	1.0887336369	-0.9650436162	1.3518858716	-1.2081392198	1.3180467751	0.4552116577	1.1131801842	-1.9283796227	-0.4539765609	-0.1314253113	-0.4518810625	-0.3343031061	1.0621159564	-1.229260976	-0.6558255845000001
N832	409.19028	11.685	C18	NEG	-0.2102996716	1.143995758	-1.4392973783	1.1421860146	0.2615342633	1.1150040144	-1.2529718596	0.8929840372000001	-0.181966651	0.5506444374	-2.1527044555	0.1379790089	0.2660124471	-0.2236762887	0.8821485353	1.0908427221	-0.5272682569	-1.4951466766
N833	986.53303	18.161	C18	NEG	0.5113936713	0.9648024515	-1.8408698998	0.0984110169	-1.0576726682	0.7715455319000001	0.400990807	1.2804696528	-0.8422052642000001	0.6657459901	-1.8069362416	-0.1715445099	1.2828694958	0.3423790836	-0.0028486845	0.9535517325	0.1121450295	-1.6622271946
N837	464.31412	12.002	C18	NEG	-1.0126653659	1.4142862687	-1.2978272549	1.7581391821	-1.2093573548	-0.1322000377	0.1015956258	1.1382407904	-0.5863285149	0.4111508842	0.229944962	-0.4472967898	0.4552968393	0.7534662267000001	-1.7042734572	1.0307950971	-1.3175794436	-0.7947450124000001
N840	676.30485	10.692	C18	NEG	0.0136395787	0.5765186968	-1.8222536999	0.8748065920000001	-1.5200334181	0.8386587809	0.1410265436	1.333851714	-0.2500120269	-0.073832634	-1.7537815876	-0.7775604446000001	1.5581041945	0.4537555954	0.7762355849	0.8124771491	-1.05232225	-0.1292783688
N843	765.34311	11.393	C18	NEG	-0.280558766	-0.8295216905	1.3522062612	-1.1392930987	1.0265434189	-1.2715461721	0.8083317771	-1.8444644458	-0.0777258006	-0.9640759526	1.2830105862	-0.1850880505	-0.4370177602	0.8212590184	-0.2972193853	-1.0026299589	0.9373607644	1.2709075646
N844	281.24837	10.693	C18	NEG	-0.6213368939	0.8970311264	-1.6220769768	1.7969769597	0.0461251853	1.6260649392	-1.3724662986	0.5780345663	-0.1717246358	-0.0062544528	-0.9570825958	-0.4437776784	-0.2447939823	-0.3485444531	-0.6277341793	2.0483019139	-0.3394831982	-0.2372593457
N849	297.24319	10.942	C18	NEG	0.636960241	-0.3560466547	-0.6866298766000001	1.9487570475	0.5563543691	1.010085951	-1.0810053709	-0.7675535773000001	-1.6591146552	-0.5130289233	-1.1468912115	0.2087021851	-0.0992055264	-0.400109716	1.0185512576	2.0242981453	-0.0388056867	-0.6553179979
N851	883.7052	12.47	C18	NEG	-1.1518243893	1.4556755446	-1.4146699221	1.9136928108	-0.1344774645	0.5937739897000001	-1.4232002534	1.6623875506	0.8717748838	0.0151215089	-0.1128962979	-0.1388898526	-0.250400175	-0.6718216871	-0.5941554433	0.0557234254	0.6213441891	-1.2971584177
N852	750.54406	18.645	C18	NEG	0.1283347367	0.7132715768	-0.5009039312	1.5349197687	-0.4884844171	-0.2095547681	-1.6964858198	2.0586297576	-0.8506317373000001	-0.2550606431	-0.8062609401	-0.9534712572	1.3685346719	-0.6978877413	0.0889109003	-0.8064643177	0.0654392896	-0.8272260892000001
N854	896.49529	18.314	C18	NEG	1.8700492214	0.926253641	0.9535266791	1.0679244684	-0.6411930351	0.7724730632	-0.6876020301	0.5150818426	-1.3828947448	0.3423611929	0.0727611891	-1.5666065631	-0.9240694887	-1.4403242658	-0.8372851725	0.7939795342	-0.6543038405	0.8198683086
N855	945.50877	16.791	C18	NEG	-0.0360719939	-0.0084417504	-1.0803286101	1.954818516	-0.7287466967	-0.0300113622	1.6007745543	0.7418815498	0.2901708298	-0.03273704	1.8199567509	-1.6220566317	-0.1623681129	-0.4132343602	-1.0459573183	-0.5562881051	-1.069839486	-0.35026743
N859	469.15746	10.43	C18	NEG	1.4769978446	0.2476960175	-0.822186344	-0.5514823209	0.0968917461	0.9958359866	-0.2751678685	1.6615319021	-0.8279636534	0.2989736549	-1.4307262772	-0.5311659332	-0.6421950925000001	-1.8144420582	-0.8313017829	1.2549567652	1.3108296218	0.3829177922
N867	592.36122	12.284	C18	NEG	0.0313100953	-0.4591489684	0.3817643219	-1.2096374014	0.3164449888	-1.2049395242	1.3318234621	-1.9643023064	1.0371300206	-0.2796545838	1.6869582731	0.0049128608	-0.2499095574	1.3017575629	-0.0740943199	-1.4862607205	-0.097713345	0.4744101731
N870	466.32981	11.852	C18	NEG	-0.8245092721	1.16705329	-1.4440994691	1.9135731397	-1.2204128304	0.5916062362	-0.6586075693	0.5897042838000001	0.0746551019	1.0830171042	-0.6419886154000001	-0.1086909862	0.4323949123	0.9348473315	-0.7173653879	1.231730229	-1.138433769	-1.264473729
N871	722.46151	14.172	C18	NEG	0.2259313643	-0.5314140646000001	1.9151537378	-0.0689551826	0.4004380434	-0.2236280224	-0.6391822094	-0.6142757977000001	-1.3016589887	-1.4193363893	1.1934963095	-0.9905548437	-0.9298471729	-0.428910275	-1.0589722549	1.2871485424	0.2622182557	1.4610877107
N874	309.27947	13.636	C18	NEG	-1.3391857282	1.1509452382	-0.8969627916	1.3985417196	0.5673298329	1.1412537994	-0.7919780712000001	0.5040071113	0.5304972698	-0.0727161455	-0.7721022735	-1.0994537313	-0.2978405567	-0.2458126347	-0.8014993264	2.209920663	0.1647874394	-1.3497318144
N877	789.41774	12.761	C18	NEG	-0.23575291	-0.9011614342	-0.8734964324000001	-1.5161373499000002	-0.2921281622	-1.7665228954	1.4125098386	-0.5502482211	0.5791759428000001	-0.4633977108	-0.9265335374	0.7444299311	0.1821992507	1.8223127779	0.9600275537	-0.3809412156	-0.2454592299	0.6187729331
N879	554.47824	16.087	C18	NEG	-0.1013222805	0.6092508	-1.6446354769	0.5698993864	-1.5990171231	-1.0324923003	-0.4073663905	0.8188763735	0.9627395441	0.8958794044	1.324435963	0.4865367877	1.2080130974	-2.0186074622	0.0083934326	-0.3902929399	0.7357106170000001	-0.4260014326
N883	439.23713	13.639	C18	NEG	-0.4582162394	1.783002138	-0.9026716723	1.3294033859	0.1880977406	1.1996074402	-0.6814872991	0.6824462124	-0.3899602416	0.0377506692	-1.2066189371	-1.2480020878	-0.0701967336	-0.5476122074	-0.6081165627	2.1066674199	-0.0558606969	-1.1582323284
N884	918.47883	17.271	C18	NEG	-0.0830467	0.6509894608	-1.1671881489	0.5722096096	-0.1204881096	0.8713772481000001	0.0391333258	1.2339255506	0.1919815398	0.8403896871000001	-2.021488867	-0.1001138835	1.2555050156	0.0876290315	0.8184680312	-0.6957731677	-1.5487764144	-1.9919213581
