Identifier	Experimental mass	Name	Peptide	Halogenated	Plant	NaturalProduct	MDM	Drug	Food	Formula	Adduct	Molecular Weight	mz Error (ppm)	ionizationScore	finalScore	kegg_compound	kegg_uri	hmdb_compound	hmdb_uri	lipidmaps_compound	lipidmaps_uri	metlin_compound	metlin_uri	pubchem_compound	pubchem_uri	inChiKey	pathways	cas	_TPIDX
145942	808.50798	PE-NMe2 34:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0113885	http://www.hmdb.ca/metabolites/HMDB0113885	N/A	N/A	N/A	N/A	131820995	https://pubchem.ncbi.nlm.nih.gov/compound/131820995	OOSWDCCXCOQLSC-DOGWQJDQSA-N	[]	N/A	6755
148809	808.50798	PE-NMe2 34:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0114069	http://www.hmdb.ca/metabolites/HMDB0114069	N/A	N/A	N/A	N/A	131821177	https://pubchem.ncbi.nlm.nih.gov/compound/131821177	XYNHQXFDUYHSGW-FKDBMLBBSA-N	[]	N/A	6756
79434	808.50798	PE-NMe2 34:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0113945	http://www.hmdb.ca/metabolites/HMDB0113945	N/A	N/A	N/A	N/A	131821055	https://pubchem.ncbi.nlm.nih.gov/compound/131821055	LMMAZMAPLASHKV-WBEIKAEVSA-N	[]	N/A	6757
83286	808.50798	PE-NMe2 34:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0114240	http://www.hmdb.ca/metabolites/HMDB0114240	N/A	N/A	N/A	N/A	131821347	https://pubchem.ncbi.nlm.nih.gov/compound/131821347	VZWAZALUZALAJQ-LXUIFYRWSA-N	[]	N/A	6758
115037	808.50798	PE-NMe2 34:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0114097	http://www.hmdb.ca/metabolites/HMDB0114097	N/A	N/A	N/A	N/A	131821205	https://pubchem.ncbi.nlm.nih.gov/compound/131821205	BFGDERIFDUPBIG-FPYAUJESSA-N	[]	N/A	6759
82270	808.50798	PE-NMe2 34:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0113944	http://www.hmdb.ca/metabolites/HMDB0113944	N/A	N/A	N/A	N/A	131821054	https://pubchem.ncbi.nlm.nih.gov/compound/131821054	FULATAIFBFZMAL-UQYKGCKYSA-N	[]	N/A	6760
116595	808.50798	PE-NMe 35:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0113027	http://www.hmdb.ca/metabolites/HMDB0113027	N/A	N/A	N/A	N/A	131820142	https://pubchem.ncbi.nlm.nih.gov/compound/131820142	MLFMFPZFBBPZET-SPWRLXACSA-N	[]	N/A	6761
107132	808.50798	PE-NMe2 34:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0113966	http://www.hmdb.ca/metabolites/HMDB0113966	N/A	N/A	N/A	N/A	131821075	https://pubchem.ncbi.nlm.nih.gov/compound/131821075	FSIJUHLMXMISMX-FKDBMLBBSA-N	[]	N/A	6762
99987	808.50798	PE-NMe2 34:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0114268	http://www.hmdb.ca/metabolites/HMDB0114268	N/A	N/A	N/A	N/A	131821375	https://pubchem.ncbi.nlm.nih.gov/compound/131821375	JOZAUJGXDGMDIR-OZCDVCNUSA-N	[]	N/A	6763
65973	808.50798	PE-NMe 35:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0113026	http://www.hmdb.ca/metabolites/HMDB0113026	N/A	N/A	N/A	N/A	131820141	https://pubchem.ncbi.nlm.nih.gov/compound/131820141	PFYLFSHAOHFIFM-DOGWQJDQSA-N	[]	N/A	6764
135610	808.50798	PE-NMe 35:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0113368	http://www.hmdb.ca/metabolites/HMDB0113368	N/A	N/A	N/A	N/A	131820480	https://pubchem.ncbi.nlm.nih.gov/compound/131820480	YFWUUCWYSASKJU-OZCDVCNUSA-N	[]	N/A	6765
81084	808.50798	PE-NMe2 34:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0113886	http://www.hmdb.ca/metabolites/HMDB0113886	N/A	N/A	N/A	N/A	131820996	https://pubchem.ncbi.nlm.nih.gov/compound/131820996	KPDWZHSCMMOZGL-KGDVCNTESA-N	[]	N/A	6766
55740	808.50798	PE-NMe2 34:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0114296	http://www.hmdb.ca/metabolites/HMDB0114296	N/A	N/A	N/A	N/A	131821403	https://pubchem.ncbi.nlm.nih.gov/compound/131821403	VFDVUPMFCLXFFR-KGDVCNTESA-N	[]	N/A	6767
139710	808.50798	PE-NMe2 34:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0114126	http://www.hmdb.ca/metabolites/HMDB0114126	N/A	N/A	N/A	N/A	131821234	https://pubchem.ncbi.nlm.nih.gov/compound/131821234	RXTBACWZVYBLJO-WBEIKAEVSA-N	[]	N/A	6768
42693	808.50798	PE-NMe2 34:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0113904	http://www.hmdb.ca/metabolites/HMDB0113904	N/A	N/A	N/A	N/A	131821014	https://pubchem.ncbi.nlm.nih.gov/compound/131821014	CMALJLJUPOAGCE-LXUIFYRWSA-N	[]	N/A	6769
45558	808.50798	PE-NMe 35:3								C41H76NO8P	M-H+HCOONa	741.530855409	4	-2	-2	N/A	N/A	HMDB0113396	http://www.hmdb.ca/metabolites/HMDB0113396	N/A	N/A	N/A	N/A	131820508	https://pubchem.ncbi.nlm.nih.gov/compound/131820508	LOQYKUZKYVOZIF-SPWRLXACSA-N	[]	N/A	6770
3598	808.50798	PE 36:3; LMSD{ PE 36:3 }								C41H76NO8P	M-H+HCOONa	741.530858	4	-2	-2	N/A	N/A	N/A	N/A	LMGP02010803	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010803	77038.0	https://metlin.scripps.edu/metabo_info.php?molid=77038	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	AXERZYQPNNLNDI-BKRJBHFCSA-N	[]	N/A	6771
1819	808.50798	PC 33:3; LMSD{ PC 33:3 }								C41H76NO8P	M-H+HCOONa	741.530858	4	-2	-2	N/A	N/A	N/A	N/A	LMGP01011444	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011444	75724.0	https://metlin.scripps.edu/metabo_info.php?molid=75724	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	AZXQLWBKLPGTHN-MRSVQOSDSA-N	[]	N/A	6772
1857	808.50798	PC 33:3; LMSD{ PC 33:3 }								C41H76NO8P	M-H+HCOONa	741.530858	4	-2	-2	N/A	N/A	N/A	N/A	LMGP01011482	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011482	75762.0	https://metlin.scripps.edu/metabo_info.php?molid=75762	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WAUPEHZSCBIDDU-RJXNKANHSA-N	[]	N/A	6773
3403	808.50798	PE 36:3; LMSD{ PE 36:3 }								C41H76NO8P	M-H+HCOONa	741.530858	4	-2	-2	N/A	N/A	N/A	N/A	LMGP02010608	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010608	76843.0	https://metlin.scripps.edu/metabo_info.php?molid=76843	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ZNQCBKQTKUJCLJ-BKRJBHFCSA-N	[]	N/A	6774
1933	808.50798	PC 33:3; LMSD{ PC 33:3 }								C41H76NO8P	M-H+HCOONa	741.530858	4	-2	-2	N/A	N/A	N/A	N/A	LMGP01011558	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011558	75838.0	https://metlin.scripps.edu/metabo_info.php?molid=75838	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	KNAKJZFGEHXKLF-RJXNKANHSA-N	[]	N/A	6775
1730	808.50798	PC 33:3; LMSD{ PC 33:3 }								C41H76NO8P	M-H+HCOONa	741.530858	4	-2	-2	N/A	N/A	N/A	N/A	LMGP01011355	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011355	75635.0	https://metlin.scripps.edu/metabo_info.php?molid=75635	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ZWPOINKEZAPNIC-YGQCGPNASA-N	[]	N/A	6776
2242	808.50798	PC 33:3; LMSD{ PC 33:3 }								C41H76NO8P	M-H+HCOONa	741.530858	4	-2	-2	N/A	N/A	N/A	N/A	LMGP01011867	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011867	76147.0	https://metlin.scripps.edu/metabo_info.php?molid=76147	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WLUWRRQQJBYBOT-YGQCGPNASA-N	[]	N/A	6777
1994	808.50798	PC 33:3; LMSD{ PC 33:3 }								C41H76NO8P	M-H+HCOONa	741.530858	4	-2	-2	N/A	N/A	N/A	N/A	LMGP01011619	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011619	75899.0	https://metlin.scripps.edu/metabo_info.php?molid=75899	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ZYBWQUCADKYVFY-MRSVQOSDSA-N	[]	N/A	6778
164750	808.50798	PE 36:3								C41H76NO8P	M-H+HCOONa	741.53086	4	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	40444.0	https://metlin.scripps.edu/metabo_info.php?molid=40444	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	6779
164820	808.50798	PS 36:2								C42H78NO10P	M+Na-2H	787.53633	4	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	40798.0	https://metlin.scripps.edu/metabo_info.php?molid=40798	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	6780
164821	808.50798	PS 36:2								C42H78NO10P	M+Na-2H	787.53633	4	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	40799.0	https://metlin.scripps.edu/metabo_info.php?molid=40799	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	6781
164822	808.50798	PS 36:2								C42H78NO10P	M+Na-2H	787.53633	4	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	40817.0	https://metlin.scripps.edu/metabo_info.php?molid=40817	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	6782
164823	808.50798	PS 36:2								C42H78NO10P	M+Na-2H	787.53633	4	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	40818.0	https://metlin.scripps.edu/metabo_info.php?molid=40818	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	6783
4370	808.50798	PS 36:2; LMSD{ PS 36:2 }								C42H78NO10P	M+Na-2H	787.536334233	4	-2	-2	N/A	N/A	HMDB0012380	http://www.hmdb.ca/metabolites/HMDB0012380	LMGP03010031	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010031	40816.0	https://metlin.scripps.edu/metabo_info.php?molid=40816	91746200	https://pubchem.ncbi.nlm.nih.gov/compound/91746200	AGTPCXBHIGMTEU-NREGDSCDSA-N	[]	N/A	6784
5212	808.50798	PS 36:2; LMSD{ PS 36:2 }								C42H78NO10P	M+Na-2H	787.536334233	4	-2	-2	N/A	N/A	HMDB0012400	http://www.hmdb.ca/metabolites/HMDB0012400	LMGP03010876	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010876	78540.0	https://metlin.scripps.edu/metabo_info.php?molid=78540	52925985	https://pubchem.ncbi.nlm.nih.gov/compound/52925985	NCKDTPGQKVQFRG-GRBMJLGZSA-N	[]	N/A	6785
4871	808.50798	PS 36:2; LMSD{ PS 36:2 }								C42H78NO10P	M+Na-2H	787.536334714	4	-2	-2	N/A	N/A	HMDB0112544	http://www.hmdb.ca/metabolites/HMDB0112544	LMGP03010535	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010535	78199.0	https://metlin.scripps.edu/metabo_info.php?molid=78199	52925645	https://pubchem.ncbi.nlm.nih.gov/compound/52925645	WLYBHKGWQZLRLH-FSTWZTIOSA-N	[]	N/A	6786
4369	808.50798	PS 36:2; LMSD{ PS 36:2 }								C42H78NO10P	M+Na-2H	787.536334714	4	-2	-2	N/A	N/A	HMDB0012390	http://www.hmdb.ca/metabolites/HMDB0012390	LMGP03010030	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010030	40815.0	https://metlin.scripps.edu/metabo_info.php?molid=40815	44825325	https://pubchem.ncbi.nlm.nih.gov/compound/44825325	WTBFLCSPLLEDEM-JIDRGYQWSA-N	[]	N/A	6787
51474	808.50798	PS 36:2								C42H78NO10P	M+Na-2H	787.536334714	4	-2	-2	N/A	N/A	HMDB0112291	http://www.hmdb.ca/metabolites/HMDB0112291	N/A	N/A	N/A	N/A	131819701	https://pubchem.ncbi.nlm.nih.gov/compound/131819701	IFROUBJMBWKLSX-IKAKNFMTSA-N	[]	N/A	6788
4900	808.50798	PS 36:2; LMSD{ PS 36:2 }								C42H78NO10P	M+Na-2H	787.536334714	4	-2	-2	N/A	N/A	HMDB0112570	http://www.hmdb.ca/metabolites/HMDB0112570	LMGP03010564	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010564	78228.0	https://metlin.scripps.edu/metabo_info.php?molid=78228	52925674	https://pubchem.ncbi.nlm.nih.gov/compound/52925674	REOFMXHNUCDXCP-ITINARBPSA-N	[]	N/A	6789
126512	808.50798	PS 36:2								C42H78NO10P	M+Na-2H	787.536334714	4	-2	-2	N/A	N/A	HMDB0112272	http://www.hmdb.ca/metabolites/HMDB0112272	N/A	N/A	N/A	N/A	131819696	https://pubchem.ncbi.nlm.nih.gov/compound/131819696	CZIBEPMLQVZXGD-DGQMPYMMSA-N	[]	N/A	6790
86348	808.50798	PS 36:2								C42H78NO10P	M+Na-2H	787.536334714	4	-2	-2	N/A	N/A	HMDB0112737	http://www.hmdb.ca/metabolites/HMDB0112737	N/A	N/A	N/A	N/A	131819907	https://pubchem.ncbi.nlm.nih.gov/compound/131819907	FGBBJEIHLAZOMN-SOODDXJSSA-N	[]	N/A	6791
4443	808.50798	PS 36:2; LMSD{ PS 36:2 }								C42H78NO10P	M+Na-2H	787.536334714	4	-2	-2	N/A	N/A	HMDB0112302	http://www.hmdb.ca/metabolites/HMDB0112302	LMGP03010107	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010107	77771.0	https://metlin.scripps.edu/metabo_info.php?molid=77771	52925217	https://pubchem.ncbi.nlm.nih.gov/compound/52925217	OWYTVUBFFJDDMX-OAWFJHOXSA-N	[]	N/A	6792
4533	808.50798	PS 36:2; LMSD{ PS 36:2 }								C42H78NO10P	M+Na-2H	787.536334714	4	-2	-2	N/A	N/A	HMDB0112346	http://www.hmdb.ca/metabolites/HMDB0112346	LMGP03010197	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010197	77861.0	https://metlin.scripps.edu/metabo_info.php?molid=77861	52925307	https://pubchem.ncbi.nlm.nih.gov/compound/52925307	ZMDDAYRIDQQDII-ITINARBPSA-N	[]	N/A	6793
71097	808.50798	PS 36:2								C42H78NO10P	M+Na-2H	787.536334714	4	-2	-2	N/A	N/A	HMDB0112290	http://www.hmdb.ca/metabolites/HMDB0112290	N/A	N/A	N/A	N/A	131819700	https://pubchem.ncbi.nlm.nih.gov/compound/131819700	AFRDXDOQWNVNPX-HUXDBWRPSA-N	[]	N/A	6794
4553	808.50798	PS 36:2; LMSD{ PS 36:2 }								C42H78NO10P	M+Na-2H	787.536334714	4	-2	-2	N/A	N/A	HMDB0112288	http://www.hmdb.ca/metabolites/HMDB0112288	LMGP03010217	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010217	77881.0	https://metlin.scripps.edu/metabo_info.php?molid=77881	52925327	https://pubchem.ncbi.nlm.nih.gov/compound/52925327	GYYDLTHVEBYZCP-FSTWZTIOSA-N	[]	N/A	6795
122840	808.50798	PS 36:2								C42H78NO10P	M+Na-2H	787.536334714	4	-2	-2	N/A	N/A	HMDB0112314	http://www.hmdb.ca/metabolites/HMDB0112314	N/A	N/A	N/A	N/A	131819712	https://pubchem.ncbi.nlm.nih.gov/compound/131819712	ZEUCXVDTSNCXKE-SOODDXJSSA-N	[]	N/A	6796
5094	808.50798	PS 36:2; LMSD{ PS 36:2 }								C42H78NO10P	M+Na-2H	787.536334714	4	-2	-2	N/A	N/A	HMDB0112761	http://www.hmdb.ca/metabolites/HMDB0112761	LMGP03010758	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010758	78422.0	https://metlin.scripps.edu/metabo_info.php?molid=78422	52925868	https://pubchem.ncbi.nlm.nih.gov/compound/52925868	WUYWGUMWHYNCES-OAWFJHOXSA-N	[]	N/A	6797
4630	808.50798	PS 36:2; LMSD{ PS 36:2 }								C42H78NO10P	M+Na-2H	787.536338	4	-2	-2	N/A	N/A	N/A	N/A	LMGP03010294	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010294	77958.0	https://metlin.scripps.edu/metabo_info.php?molid=77958	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	OGFKDRNMLDZKNZ-VXMPBLKKSA-N	[]	N/A	6798
4471	808.50798	PS 36:2; LMSD{ PS 36:2 }								C42H78NO10P	M+Na-2H	787.536338	4	-2	-2	N/A	N/A	N/A	N/A	LMGP03010135	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010135	77799.0	https://metlin.scripps.edu/metabo_info.php?molid=77799	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	RDFGNKTYSGHVIH-MJZWZRNFSA-N	[]	N/A	6799
4797	808.50798	PS 36:2; LMSD{ PS 36:2 }								C42H78NO10P	M+Na-2H	787.536338	4	-2	-2	N/A	N/A	N/A	N/A	LMGP03010461	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010461	78125.0	https://metlin.scripps.edu/metabo_info.php?molid=78125	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MRPQLMZHJMSWRZ-VXMPBLKKSA-N	[]	N/A	6800
5064	808.50798	PS 36:2; LMSD{ PS 36:2 }								C42H78NO10P	M+Na-2H	787.536338	4	-2	-2	N/A	N/A	N/A	N/A	LMGP03010728	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010728	78392.0	https://metlin.scripps.edu/metabo_info.php?molid=78392	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	KCSZZSQRNVRVNG-MJZWZRNFSA-N	[]	N/A	6801
4825	808.50798	PS 36:2; LMSD{ PS 36:2 }								C42H78NO10P	M+Na-2H	787.536338	4	-2	-2	N/A	N/A	N/A	N/A	LMGP03010489	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010489	78153.0	https://metlin.scripps.edu/metabo_info.php?molid=78153	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	HCZCXUHSZDRJOP-OQDXFGNVSA-N	[]	N/A	6802
4601	808.50798	PS 36:2; LMSD{ PS 36:2 }								C42H78NO10P	M+Na-2H	787.536338	4	-2	-2	N/A	N/A	N/A	N/A	LMGP03010265	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010265	77929.0	https://metlin.scripps.edu/metabo_info.php?molid=77929	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	VHAXUYFZWRZCHI-OQDXFGNVSA-N	[]	N/A	6803
4350	808.50798	LMSD{ PE O-40:8 }								C45H76NO7P	M+Cl	773.535943	3	-2	-2	N/A	N/A	N/A	N/A	LMGP02080003	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02080003	77704.0	https://metlin.scripps.edu/metabo_info.php?molid=77704	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	KXCAVCBNVMAURC-XLXOSIANSA-N	[]	N/A	6804
97026	808.50798	PE P-40:7								C45H76NO7P	M+Cl	773.535940303	3	-2	-2	N/A	N/A	HMDB0011427	http://www.hmdb.ca/metabolites/HMDB0011427	N/A	N/A	62226.0	https://metlin.scripps.edu/metabo_info.php?molid=62226	53480887	https://pubchem.ncbi.nlm.nih.gov/compound/53480887	FWBRUXSXJSMIRC-VJIHGULMSA-N	[]	N/A	6805
116513	808.50798	PE P-40:7								C45H76NO7P	M+Cl	773.535940303	3	-2	-2	N/A	N/A	HMDB0009710	http://www.hmdb.ca/metabolites/HMDB0009710	N/A	N/A	61098.0	https://metlin.scripps.edu/metabo_info.php?molid=61098	53479985	https://pubchem.ncbi.nlm.nih.gov/compound/53479985	VMCLUUPLLQFCRY-VJIHGULMSA-N	[]	N/A	6806
4167	808.50798	PE P-40:7; LMSD{ PE O-40:8 }								C45H76NO7P	M+Cl	773.535940303	3	-2	-2	N/A	N/A	HMDB0011460	http://www.hmdb.ca/metabolites/HMDB0011460	LMGP02030006	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02030006	62255.0	https://metlin.scripps.edu/metabo_info.php?molid=62255	52925039	https://pubchem.ncbi.nlm.nih.gov/compound/52925039	UKPNUUDYLNCIOE-IZHHWLPXSA-N	[]	N/A	6807
114073	808.50798	PE P-40:7								C45H76NO7P	M+Cl	773.535940303	3	-2	-2	N/A	N/A	HMDB0009711	http://www.hmdb.ca/metabolites/HMDB0009711	N/A	N/A	61099.0	https://metlin.scripps.edu/metabo_info.php?molid=61099	53479986	https://pubchem.ncbi.nlm.nih.gov/compound/53479986	ZXBLMUDRXPFNOK-IZHHWLPXSA-N	[]	N/A	6808
2932	530.32453	LPC 19:3; LMSD{ LPC 19:3 }								C27H50NO7P	M-H	531.332492	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01050003	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01050003	40269.0	https://metlin.scripps.edu/metabo_info.php?molid=40269	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	YWILQZMMAROEQS-MQIAJVHNSA-N	[]	N/A	6809
2618	530.32453	PC O-17:0; LMSD{ PC O-17:0 }								C25H52NO7P	M+Na-2H	509.348142	3	-2	-2	N/A	N/A	N/A	N/A	LMGP01020004	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01020004	40033.0	https://metlin.scripps.edu/metabo_info.php?molid=40033	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	CKGYHPCQZHSHKS-XMMPIXPASA-N	[]	N/A	6810
2631	530.32453	PC O-17:0; LMSD{ PC O-17:0 }								C25H52NO7P	M+Na-2H	509.348142	3	-2	-2	N/A	N/A	N/A	N/A	LMGP01020024	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01020024	40053.0	https://metlin.scripps.edu/metabo_info.php?molid=40053	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	HHOGWFNRRRCYSF-RUZDIDTESA-N	[]	N/A	6811
2633	530.32453	PC O-17:0; LMSD{ PC O-17:0 }								C25H52NO7P	M+Na-2H	509.348142	3	-2	-2	N/A	N/A	N/A	N/A	LMGP01020028	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01020028	40057.0	https://metlin.scripps.edu/metabo_info.php?molid=40057	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	BBASNTQPDXPDFB-RUZDIDTESA-N	[]	N/A	6812
181989	530.32453	LMSD{ LPC O-17:1;O }								C25H52NO7P	M+Na-2H	509.348142	3	-2	-2	N/A	N/A	N/A	N/A	LMGP01060043	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01060043	N/A	N/A	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	NYFGVUCTLCDUFF-KNSXHYFRSA-N	[]	N/A	6813
163415	530.32453	PC O-17:0								C25H52NO7P	M+Na-2H	509.348139535	3	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	40054.0	https://metlin.scripps.edu/metabo_info.php?molid=40054	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	6814
163416	530.32453	PC O-17:0								C25H52NO7P	M+Na-2H	509.348139535	3	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	40158.0	https://metlin.scripps.edu/metabo_info.php?molid=40158	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	6815
163417	530.32453	LPC 17:0								C25H52NO7P	M+Na-2H	509.348139535	3	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	40291.0	https://metlin.scripps.edu/metabo_info.php?molid=40291	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	6816
163418	530.32453	PC O-17:0								C25H52NO7P	M+Na-2H	509.348139535	3	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	76587.0	https://metlin.scripps.edu/metabo_info.php?molid=76587	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	6817
2943	530.32453	LPC 17:0; LMSD{ LPC 17:0 }								C25H52NO7P	M+Na-2H	509.348139535	3	-2	-2	N/A	N/A	HMDB0012108	http://www.hmdb.ca/metabolites/HMDB0012108	LMGP01050024	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01050024	62785.0	https://metlin.scripps.edu/metabo_info.php?molid=62785	24779463	https://pubchem.ncbi.nlm.nih.gov/compound/24779463	SRRQPVVYXBTRQK-XMMPIXPASA-N	[]	N/A	6818
4274	530.32453	LPE 20:0; LMSD{ LPE 20:0 }								C25H52NO7P	M+Na-2H	509.348139535	3	-2	-2	N/A	N/A	HMDB0011511	http://www.hmdb.ca/metabolites/HMDB0011511	LMGP02050012	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02050012	77678.0	https://metlin.scripps.edu/metabo_info.php?molid=77678	52925131	https://pubchem.ncbi.nlm.nih.gov/compound/52925131	HEQMDGOBDIGJOC-XMMPIXPASA-N	[]	N/A	6819
4307	530.32453	LysoPE(0:0/20:0)								C25H52NO7P	M+Na-2H	509.348139535	3	-2	-2	N/A	N/A	HMDB0011481	http://www.hmdb.ca/metabolites/HMDB0011481	LMGP02050045	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02050045	62269.0	https://metlin.scripps.edu/metabo_info.php?molid=62269	53480930	https://pubchem.ncbi.nlm.nih.gov/compound/53480930	QEQAJJJSRGAOOG-XMMPIXPASA-N	[]	N/A	6820
165812	530.32453	LMSD{ LPC 17:0 }								C25H52NO7P	M+Na-2H	509.3481212	3	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	24068.0	https://metlin.scripps.edu/metabo_info.php?molid=24068	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	50930-23-9	6821
1401	530.32453	PC 19:1; LMSD{ PC 19:1 }								C27H52NO8P	M-H-H2O	549.343057	0	-2	-2	N/A	N/A	N/A	N/A	LMGP01010668	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010668	39409.0	https://metlin.scripps.edu/metabo_info.php?molid=39409	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ABBJFAPTMAEFAL-RUZDIDTESA-N	[]	N/A	6822
